geometry,geometry_vertex_count,adm1_code,OBJECTID_1,diss_me,adm1_cod_1,iso_3166_2,wikipedia,iso_a2,adm0_sr,name,name_alt,name_local,type,type_en,code_local,code_hasc,note,hasc_maybe,region,region_cod,provnum_ne,gadm_level,check_me,scalerank,datarank,abbrev,postal,area_sqkm,sameascity,labelrank,featurecla,name_len,mapcolor9,mapcolor13,fips,fips_alt,woe_id,woe_label,woe_name,latitude,longitude,sov_a3,adm0_a3,adm0_label,admin,geonunit,gu_a3,gn_id,gn_name,gns_id,gns_name,gn_level,gn_region,gn_a1_code,region_sub,sub_code,gns_level,gns_lang,gns_adm1,gns_region,hasc_maybe_ft_style,featurecla_ft_style,gn_region_ft_style,sub_code_ft_style,gns_lang_ft_style,import_notes
"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>90.539398634,23.350002346,0 90.577647332,23.323635158,0 90.586192254,23.301743882,0 90.54957116,23.326239325,0 90.529551629,23.333563544,0 90.524099155,23.322251695,0 90.506114129,23.314195054,0 90.48707116,23.319037177,0 90.468760613,23.331610419,0 90.437266472,23.361802476,0 90.426605665,23.375962632,0 90.429698113,23.385158596,0 90.45573978,23.384955145,0 90.491872592,23.373032945,0 90.539398634,23.350002346,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>89.81904423,25.284969381,0 89.834598836,25.282437236,0 89.870203898,25.29556305,0 89.9081344,25.296906637,0 90.130084677,25.211588847,0 90.286922648,25.180066223,0 90.364644003,25.14999054,0 90.399783977,25.149008687,0 90.501379842,25.168800761,0 90.583338664,25.162031149,0 90.623439575,25.171436259,0 90.637598918,25.171074524,0 90.648967733,25.167818909,0 90.670568481,25.158775533,0 90.70767216,25.152987773,0 90.7163538,25.153556214,0 90.722038208,25.156605123,0 90.732683554,25.166888733,0 90.737954549,25.169420879,0 90.753974243,25.167560527,0 90.766893351,25.160532532,0 90.779399048,25.151954244,0 90.793971802,25.145391337,0 90.821980428,25.142290752,0 90.9348213862,25.1563598581,0 90.9317419782,25.1132994652,0 90.9466764672,25.0695036893,0 90.9462113793,25.056352037,0 90.9429557642,25.0464559997,0 90.9322587421,25.0317540547,0 90.9236804536,25.0149592155,0 90.9123633157,24.9789407407,0 90.977682326,24.880600491,0 91.0065694521,24.8688441018,0 91.1252702171,24.8800578878,0 91.1386027357,24.8352285831,0 91.1452689964,24.8145063344,0 91.1488863457,24.7700129266,0 91.1418583517,24.7176647006,0 91.148266229,24.6996037868,0 91.1536405776,24.6977434348,0 91.1582914566,24.6978984644,0 91.1640792172,24.6989836701,0 91.1718306816,24.6996037868,0 91.2025264829,24.6986219349,0 91.2130684753,24.6937901878,0 91.2185461767,24.6862195914,0 91.2228869973,24.6741531438,0 91.222060175,24.6664275168,0 91.2188562359,24.6609498155,0 91.214618768,24.6555237901,0 91.211828241,24.6497101911,0 91.210898065,24.6428113882,0 91.210898065,24.6370753045,0 91.2101745946,24.6306674263,0 91.2071773619,24.6253189152,0 91.1997359558,24.6211589617,0 91.1893489931,24.6180583772,0 91.183767938,24.61467357,0 91.184233026,24.6072321639,0 91.1966353704,24.5929953069,0 91.2017513366,24.5822207714,0 91.2083142444,24.5759937612,0 91.2135852402,24.5719371614,0 91.2314136091,24.5631263288,0 91.2174609719,24.5295366477,0 91.2068673027,24.5111140005,0 91.1981856631,24.5000035673,0 91.1915194034,24.4932081164,0 91.1886771986,24.491089382,0 91.1873336124,24.4876787382,0 91.1876436707,24.4835962999,0 91.1952401064,24.4751988794,0 91.2030432468,24.4711164412,0 91.2139986513,24.4704963244,0 91.2259875828,24.4654061958,0 91.2297082867,24.4469318709,0 91.2314136091,24.4417125511,0 91.2303284043,24.42956859,0 91.2136885921,24.4186648633,0 91.2353926936,24.4007848176,0 91.2418005718,24.394299425,0 91.246864862,24.3867029893,0 91.2487768899,24.3791582304,0 91.2435058942,24.3700890163,0 91.2366846048,24.3680477972,0 91.2256775253,24.3570148792,0 91.2392167504,24.3369902607,0 91.2176160007,24.3231409773,0 91.1836129093,24.3091883411,0 91.1691435083,24.275133572,0 91.1611336614,24.2682864451,0 91.153433872,24.256426703,0 91.1404114118,24.2479000922,0 91.1233581892,24.2427324492,0 91.1037211452,24.2409754501,0 91.0947811224,24.2364537622,0 91.0947811224,24.226040961,0 91.0968998558,24.214594631,0 91.0941093279,24.2068431675,0 91.0870813329,24.2057321234,0 91.0797432796,24.2084709746,0 91.065997349,24.2180311141,0 91.0330794623,24.1761215278,0 91.0217623227,24.1720907664,0 91.0100834487,24.1693260768,0 91.0040889834,24.1658895937,0 91.008533156,24.1462525497,0 91.0070862161,24.1415241563,0 91.024862909,24.1181405708,0 91.0177315613,24.1038261994,0 91.0371618997,24.0931033389,0 91.0296688168,24.072071031,0 91.0102901552,24.0516071637,0 90.9938570503,24.0423570834,0 90.9823848819,24.0323318549,0 90.9734965349,24.008741563,0 90.9779407084,23.9896471222,0 90.9728764182,23.9649716255,0 90.952412551,23.923165392,0 90.9141719908,23.8746928978,0 90.9005810889,23.8642284215,0 90.8911243021,23.8595258647,0 90.88507816,23.8606627472,0 90.8797554874,23.8626006135,0 90.8725724628,23.8663729925,0 90.8498865094,23.8802481153,0 90.8435819839,23.8766049266,0 90.8366573418,23.873840237,0 90.8304561709,23.8720574003,0 90.8228080592,23.8709721947,0 90.7922672867,23.8721865915,0 90.7851876158,23.8711789012,0 90.7785213561,23.8687759469,0 90.7719584491,23.8647451854,0 90.7656539246,23.8596550559,0 90.7599695168,23.853557237,0 90.7561971369,23.846529242,0 90.7555253442,23.8384418808,0 90.7611063983,23.8168152945,0 90.7614164567,23.8089088004,0 90.759866164,23.8020099958,0 90.7391955912,23.7527365186,0 90.7236926623,23.7307740337,0 90.7215222511,23.7219373645,0 90.7250879254,23.7155036479,0 90.7395056496,23.7061502139,0 90.7450867037,23.7014218214,0 90.7494275253,23.6951431343,0 90.7517529643,23.6879859482,0 90.7511328467,23.6807512486,0 90.7433297063,23.6673153754,0 90.7345447122,23.6594088813,0 90.7612097511,23.6341907823,0 90.7699430684,23.6228994819,0 90.7676176294,23.6178093533,0 90.7520630227,23.615871487,0 90.7404358256,23.6103679472,0 90.7361983577,23.6017638211,0 90.7433813822,23.5904983592,0 90.7334078306,23.5801113964,0 90.7112903179,23.5671406113,0 90.702401971,23.5551258414,0 90.702350295,23.5549449733,0 90.7023193251,23.5548365788,0 90.695811394,23.555487372,0 90.678233269,23.555080471,0 90.675466342,23.55093008,0 90.684336785,23.541734117,0 90.70215905,23.528387762,0 90.695323113,23.50787995,0 90.677744988,23.517279364,0 90.66675866,23.518215236,0 90.64747155,23.50787995,0 90.622080925,23.50006745,0 90.607758009,23.491115627,0 90.603363477,23.494696356,0 90.588145379,23.534165757,0 90.592051629,23.56248607,0 90.60816491,23.585760809,0 90.633311394,23.596625067,0 90.627126498,23.603461005,0 90.625336134,23.599351304,0 90.625254754,23.598334052,0 90.62403405,23.598089911,0 90.619639519,23.596625067,0 90.61198978,23.606105861,0 90.595469597,23.604396877,0 90.558767123,23.590399481,0 90.564463738,23.576402085,0 90.559418165,23.567938544,0 90.547211134,23.563788153,0 90.531504754,23.56248607,0 90.51465905,23.563788153,0 90.501719597,23.567938544,0 90.476328972,23.582953192,0 90.484385613,23.567450262,0 90.498383009,23.557277736,0 90.514984571,23.551418361,0 90.531504754,23.548814195,0 90.568695509,23.547512111,0 90.57683353,23.539496161,0 90.578949415,23.449855861,0 90.575938347,23.438950914,0 90.568125847,23.432928778,0 90.559906446,23.418402411,0 90.55372155,23.400702216,0 90.551931186,23.384955145,0 90.51832116,23.398260809,0 90.322438998,23.433294989,0 90.284434441,23.446193752,0 90.250336134,23.466945705,0 90.249359571,23.455389716,0 90.258799675,23.444566148,0 90.388519727,23.372381903,0 90.404144727,23.360419012,0 90.413422071,23.347967841,0 90.419688347,23.335598049,0 90.42847741,23.326117255,0 90.460215691,23.319728908,0 90.487966342,23.306830145,0 90.503591342,23.301743882,0 90.56910241,23.294989325,0 90.577321811,23.288397528,0 90.606618686,23.247219143,0 90.610850457,23.230780341,0 90.614512566,23.19546133,0 90.610362175,23.201157945,0 90.602712436,23.21100495,0 90.593516472,23.219875393,0 90.598399285,23.200425523,0 90.602875196,23.141302802,0 90.599131707,23.117499091,0 90.571950717,23.081732489,0 90.565603061,23.075873114,0 90.55372155,23.078558661,0 90.551280144,23.086900132,0 90.555918816,23.096828518,0 90.565603061,23.103827216,0 90.565603061,23.110663153,0 90.558767123,23.110663153,0 90.547618035,23.096747137,0 90.536631707,23.086818752,0 90.522797071,23.080145575,0 90.503591342,23.075873114,0 90.466075066,23.076849677,0 90.453623894,23.072333075,0 90.448903842,23.055731512,0 90.4501245452,23.0493431663,0 90.4477921888,23.0475599234,0 90.4431413106,23.03818065,0 90.4394206067,23.0343307558,0 90.4222123563,23.0249773217,0 90.3959607276,23.0363978133,0 90.3824215034,23.0485159369,0 90.359787225,23.0645097931,0 90.339633417,23.0690573193,0 90.3273861023,23.0715636265,0 90.3249056336,23.0692898633,0 90.312554966,23.0658017034,0 90.3013928569,23.0591871205,0 90.2924011581,23.0429348818,0 90.3021680033,23.041436266,0 90.3176192571,23.043529161,0 90.3256807799,23.0381031366,0 90.3264559263,23.0207398539,0 90.3256807799,23.0213341331,0 90.3239754576,23.0159081086,0 90.3197896666,23.0106629503,0 90.3176192571,23.0046943217,0 90.3099711446,22.9981314147,0 90.2991190938,22.9815432811,0 90.289197219,22.9753937853,0 90.2829960472,22.9743085806,0 90.2744694364,22.9735851102,0 90.2626355328,22.9778484165,0 90.2484761901,22.986995144,0 90.2291492036,23.0088801127,0 90.2236715031,23.0252873801,0 90.22139774,23.0508155384,0 90.2178320657,23.0588512228,0 90.2117859227,23.0662926289,0 90.2035176943,23.0699099801,0 90.1923555851,23.0716153024,0 90.1434696798,23.0628303092,0 90.1343229513,23.0474824081,0 90.126571486,23.0288530544,0 90.1079679707,23.0196288107,0 90.0911731297,23.0039191762,0 90.0828015477,22.9919560823,0 90.0631128277,22.9747736686,0 90.057841831,22.9685724959,0 90.0440442236,22.9405638698,0 90.019032831,22.9085503198,0 89.9953133478,22.8862261016,0 89.981205682,22.8791205922,0 89.9644108419,22.8757357851,0 89.9287541041,22.8702322453,0 89.9283923689,22.8705164662,0 89.8874646336,22.8903602158,0 89.8798681988,22.8965872259,0 89.8595593612,22.9182913275,0 89.8534615422,22.9218570009,0 89.8384237004,22.9280840111,0 89.8328426454,22.9319597437,0 89.8283984719,22.9391686058,0 89.8227657409,22.9573587099,0 89.8185799499,22.966712144,0 89.8052991073,22.9831710882,0 89.7731563661,23.0104304063,0 89.7571366723,23.0281554224,0 89.7328487493,23.0763695342,0 89.7229785504,23.0895987,0 89.7149687026,23.0938878438,0 89.6980705097,23.0969884302,0 89.6894405461,23.1038872339,0 89.6852030783,23.1100884066,0 89.6819991391,23.117607327,0 89.6805521992,23.126779893,0 89.6813790224,23.1380195183,0 89.7010160664,23.1226199413,0 89.7111963237,23.1191317822,0 89.7186377297,23.1334461527,0 89.7340889827,23.1535482847,0 89.7403418313,23.1578891063,0 89.75310591,23.1617906765,0 89.7562581732,23.1706015082,0 89.7505220894,23.1798774278,0 89.7366211283,23.1852001004,0 89.7249939311,23.1825904405,0 89.7164673203,23.1756916368,0 89.7075272974,23.1701105817,0 89.6950216003,23.1715316841,0 89.6802938168,23.1892567002,0 89.6834977559,23.2099531114,0 89.6812239928,23.2270838492,0 89.627842238,23.2404422062,0 89.6365238794,23.2554025328,0 89.6564709818,23.2734117697,0 89.6677364437,23.2888630227,0 89.6378674656,23.2882687444,0 89.6126493666,23.3152696802,0 89.5978182312,23.3530968292,0 89.59885176,23.3850587023,0 89.6062414902,23.3850587023,0 89.6098588404,23.3795034857,0 89.6137345722,23.3760670035,0 89.6267570333,23.3707701693,0 89.6078951348,23.4530907253,0 89.59885176,23.4731928573,0 89.5790596864,23.4902202423,0 89.5484155619,23.505774848,0 89.5191150246,23.5084878607,0 89.5031986837,23.4868612744,0 89.4993746278,23.4926748725,0 89.4967391304,23.4994703235,0 89.4958089544,23.5067567,0 89.4970491879,23.5141722685,0 89.5035604189,23.5178154572,0 89.5167379087,23.527504788,0 89.52598799,23.5374783388,0 89.520355259,23.5421033803,0 89.5099166203,23.5467025825,0 89.5041288588,23.5575287948,0 89.4996846862,23.5701120064,0 89.4933284848,23.5799563659,0 89.4806677589,23.5931080182,0 89.4213432148,23.6745242384,0 89.4111112808,23.6792526309,0 89.397882115,23.6781674262,0 89.3814490092,23.6735165472,0 89.3527169127,23.6718112248,0 89.3114791199,23.7202320422,0 89.3084818872,23.7293012562,0 89.3603650252,23.8530146355,0 89.3613985531,23.8729875763,0 89.359538202,23.8812299672,0 89.3449137723,23.9207107608,0 89.3452755066,23.9205557321,0 89.3780383654,23.9000660264,0 89.467541945,23.8649002142,0 89.4902278994,23.8528337675,0 89.530173781,23.8195799831,0 89.555856968,23.8148774282,0 89.5733752794,23.8199933943,0 89.603554315,23.8378476025,0 89.6197807152,23.8437903918,0 89.6751778498,23.8485187852,0 89.6980705097,23.8541515162,0 89.6978121282,23.8659079054,0 89.6875801942,23.9123391787,0 89.6849446958,23.9272995062,0 89.6891304869,23.9492619901,0 89.702152948,23.9800353049,0 89.7878324727,24.0451476105,0 89.8000797866,24.0558963085,0 89.8094332206,24.0698231063,0 89.8170296572,24.0834915234,0 89.8195618018,24.1189932325,0 89.8296903831,24.1355813661,0 89.8266931496,24.1376484245,0 89.8286568543,24.1519111191,0 89.832532587,24.166199653,0 89.8291219423,24.1727108831,0 89.8281917663,24.1768966741,0 89.8301037943,24.186069241,0 89.8263314153,24.1952159694,0 89.8082963399,24.1994017605,0 89.8078829279,24.2212867292,0 89.8069527528,24.2266352402,0 89.8039555201,24.2297099881,0 89.7927934101,24.2376423197,0 89.7659216647,24.264384874,0 89.7641129904,24.2680539011,0 89.7584285826,24.2715937361,0 89.7568266131,24.2729631625,0 89.7556897324,24.2745134552,0 89.754966262,24.2832984485,0 89.7555863787,24.3225208605,0 89.7492818542,24.3608647735,0 89.7491785014,24.3706316196,0 89.758686965,24.4426427271,0 89.759617141,24.4799272728,0 89.7676786638,24.5112690292,0 89.7692289566,24.5309577501,0 89.7682987806,24.5496646181,0 89.7656632831,24.5618860954,0 89.7707792502,24.5725056013,0 89.7817863297,24.5848821072,0 89.7892277358,24.6099193382,0 89.7892277358,24.6227609322,0 89.7842667993,24.6419070498,0 89.7856620633,24.653017483,0 89.7966691428,24.6985444205,0 89.7960490251,24.7194992132,0 89.7910880877,24.7379218613,0 89.7845768567,24.7483605009,0 89.7763603052,24.7579464789,0 89.7580668483,24.7732943791,0 89.7285596054,24.7874278834,0 89.7113513533,24.7982799342,0 89.7011194192,24.8082276474,0 89.6877352229,24.8326706001,0 89.6790535834,24.8524885121,0 89.6547139826,24.9605697704,0 89.6533187186,24.9688638372,0 89.6590548032,25.0528380404,0 89.6683565613,25.1056771919,0 89.6815340512,25.1595240338,0 89.7039099472,25.2023637962,0 89.713366734,25.2157479925,0 89.7251489599,25.2285120712,0 89.7398767442,25.2481232768,0 89.7456645039,25.2734188911,0 89.7367761579,25.3277824978,0 89.759617141,25.3770818143,0 89.7622526393,25.3838772652,0 89.7682987806,25.3918354353,0 89.7825614769,25.399896959,0 89.7990979346,25.4028683541,0 89.7992340352,25.4028928092,0 89.79501469,25.374162903,0 89.798528687,25.340056458,0 89.807365356,25.304503073,0 89.81904423,25.284969381,0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",480,BGD-1806,1881,1806,BGD-1806,BD-C,,BD,5,Dhaka,Daca|Dacca,,Bibhag,Division,,BD.DA,,,,,6,1,20,2,2,,DA,,7,7,Admin-1 scale rank,5,7,7,BG81,BG32,2344791,"Dhaka, BD, Bangladesh",Dhaka,24.165300,90.405300,BGD,BGD,2,Bangladesh,Bangladesh,BGD,1337179,Dhaka Division,217115,Dhaka Division,1,,BD.81,,,1,khm,BG81,,,0,,,8,
