name,kode,geometry
Sumatera Utara,12,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>98.487095,-0.510821,0.0 98.49681,-0.520795,0.0 98.503011,-0.535316,0.0 98.504665,-0.551129,0.0 98.500841,-0.565443,0.0 98.494019,-0.565443,0.0 98.493296,-0.557795,0.0 98.491642,-0.553764,0.0 98.489369,-0.550612,0.0 98.487095,-0.545548,0.0 98.47955,-0.553093,0.0 98.473762,-0.556555,0.0 98.467768,-0.556038,0.0 98.459189,-0.551749,0.0 98.46813,-0.538726,0.0 98.46229,-0.529321,0.0 98.448131,-0.526169,0.0 98.431904,-0.531905,0.0 98.425755,-0.543326,0.0 98.422086,-0.561774,0.0 98.420846,-0.578931,0.0 98.422241,-0.586527,0.0 98.390563,-0.576967,0.0 98.317079,-0.534954,0.0 98.275531,-0.525084,0.0 98.284523,-0.521725,0.0 98.295272,-0.513198,0.0 98.302196,-0.510821,0.0 98.312222,-0.511906,0.0 98.329482,-0.518573,0.0 98.336303,-0.517643,0.0 98.342401,-0.50617,0.0 98.364157,-0.441885,0.0 98.366275,-0.421886,0.0 98.362968,-0.380132,0.0 98.364157,-0.359978,0.0 98.369169,-0.349126,0.0 98.389736,-0.320807,0.0 98.398418,-0.312177,0.0 98.405601,-0.308766,0.0 98.413714,-0.306596,0.0 98.420949,-0.303702,0.0 98.425703,-0.298534,0.0 98.426427,-0.287992,0.0 98.418882,-0.257555,0.0 98.429527,-0.243757,0.0 98.440999,-0.246445,0.0 98.451438,-0.258278,0.0 98.493658,-0.329024,0.0 98.507662,-0.364784,0.0 98.500841,-0.387263,0.0 98.510504,-0.403644,0.0 98.512623,-0.422816,0.0 98.509212,-0.442453,0.0 98.502184,-0.460385,0.0 98.504768,-0.473407,0.0 98.501874,-0.486068,0.0 98.495466,-0.498522,0.0 98.487095,-0.510821,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>98.560062,-0.278174,0.0 98.555411,-0.318378,0.0 98.555411,-0.312177,0.0 98.551949,-0.322099,0.0 98.543422,-0.333881,0.0 98.541768,-0.342924,0.0 98.542905,-0.354087,0.0 98.548073,-0.369073,0.0 98.549158,-0.381062,0.0 98.541768,-0.381062,0.0 98.512726,-0.318947,0.0 98.405859,-0.168206,0.0 98.390356,-0.140301,0.0 98.363588,-0.07431,0.0 98.343744,-0.044648,0.0 98.332169,-0.03669,0.0 98.316252,-0.028215,0.0 98.30199,-0.018603,0.0 98.295995,-0.007131,0.0 98.30478,-0.001602,0.0 98.325296,0.004083,0.0 98.364157,0.010594,0.0 98.40648,-0.007286,0.0 98.443687,-0.051883,0.0 98.470248,-0.107435,0.0 98.480273,-0.158233,0.0 98.497533,-0.199677,0.0 98.532467,-0.239158,0.0 98.560062,-0.278174,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>97.374915,1.518667,0.0 97.391968,1.509004,0.0 97.407781,1.514171,0.0 97.417186,1.519339,0.0 97.424627,1.514998,0.0 97.438373,1.495361,0.0 97.4392,1.484768,0.0 97.441887,1.479755,0.0 97.447675,1.476964,0.0 97.460284,1.47805,0.0 97.470671,1.475828,0.0 97.481988,1.477533,0.0 97.486587,1.476654,0.0 97.488086,1.473192,0.0 97.491703,1.459911,0.0 97.49346,1.45619,0.0 97.517128,1.431851,0.0 97.524466,1.428234,0.0 97.52829,1.423014,0.0 97.533871,1.399967,0.0 97.540176,1.390665,0.0 97.592421,1.340022,0.0 97.604978,1.322452,0.0 97.616967,1.281007,0.0 97.69381,1.186129,0.0 97.712982,1.172797,0.0 97.757527,1.16396,0.0 97.776751,1.155227,0.0 97.792564,1.144065,0.0 97.802485,1.13342,0.0 97.819229,1.11001,0.0 97.826773,1.096367,0.0 97.829874,1.082208,0.0 97.836644,1.070064,0.0 97.853128,1.065103,0.0 97.873075,1.062623,0.0 97.890594,1.058282,0.0 97.904805,1.044123,0.0 97.922478,1.004435,0.0 97.928783,0.996219,0.0 97.939428,0.986193,0.0 97.934777,0.963714,0.0 97.918034,0.927954,0.0 97.918034,0.934775,0.0 97.901704,0.906043,0.0 97.898604,0.875399,0.0 97.904288,0.814989,0.0 97.902118,0.80083,0.0 97.892816,0.777162,0.0 97.884961,0.718354,0.0 97.883204,0.643062,0.0 97.874574,0.622133,0.0 97.827393,0.562808,0.0 97.819539,0.558674,0.0 97.809513,0.560431,0.0 97.800522,0.565599,0.0 97.77458,0.585339,0.0 97.764555,0.567666,0.0 97.752669,0.568493,0.0 97.726831,0.585339,0.0 97.725591,0.580843,0.0 97.715669,0.574642,0.0 97.7043,0.572885,0.0 97.696394,0.586476,0.0 97.690761,0.591695,0.0 97.684146,0.596243,0.0 97.678927,0.598982,0.0 97.691174,0.624303,0.0 97.684043,0.643165,0.0 97.669212,0.658875,0.0 97.658463,0.674739,0.0 97.657688,0.687349,0.0 97.659393,0.715512,0.0 97.654794,0.726209,0.0 97.648076,0.736441,0.0 97.6334,0.769566,0.0 97.63061,0.780883,0.0 97.614176,0.823671,0.0 97.574644,0.860981,0.0 97.486587,0.914311,0.0 97.49222,0.93307,0.0 97.479559,0.94356,0.0 97.4577,0.948108,0.0 97.435324,0.949038,0.0 97.395689,0.945007,0.0 97.389074,0.95219,0.0 97.390366,0.976375,0.0 97.387885,1.018905,0.0 97.372021,1.059832,0.0 97.322101,1.140861,0.0 97.312593,1.167113,0.0 97.308407,1.174967,0.0 97.29926,1.183339,0.0 97.288047,1.190884,0.0 97.278796,1.199824,0.0 97.271665,1.222355,0.0 97.257092,1.235119,0.0 97.253785,1.247004,0.0 97.252028,1.259303,0.0 97.247481,1.267158,0.0 97.240866,1.272532,0.0 97.233321,1.27739,0.0 97.223296,1.281989,0.0 97.212961,1.284418,0.0 97.202419,1.288449,0.0 97.191773,1.297854,0.0 97.186089,1.307827,0.0 97.176219,1.33196,0.0 97.168519,1.342916,0.0 97.128728,1.382707,0.0 97.107541,1.397899,0.0 97.082529,1.407718,0.0 97.082633,1.405444,0.0 97.068887,1.394696,0.0 97.063926,1.415366,0.0 97.080772,1.429267,0.0 97.107127,1.43614,0.0 97.130898,1.435675,0.0 97.139787,1.432316,0.0 97.151156,1.426011,0.0 97.160871,1.418363,0.0 97.165108,1.410819,0.0 97.170018,1.416141,0.0 97.181645,1.416555,0.0 97.206036,1.413919,0.0 97.23606,1.416813,0.0 97.258022,1.423738,0.0 97.27766,1.436295,0.0 97.321274,1.474174,0.0 97.33099,1.48668,0.0 97.335124,1.500219,0.0 97.332023,1.527917,0.0 97.335744,1.537736,0.0 97.349955,1.545539,0.0 97.374915,1.518667,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>98.504561,1.665015,0.0 98.521305,1.655662,0.0 98.531433,1.661553,0.0 98.540838,1.67349,0.0 98.555411,1.68212,0.0 98.571224,1.673232,0.0 98.591068,1.651992,0.0 98.599439,1.632045,0.0 98.581249,1.626878,0.0 98.560269,1.623674,0.0 98.529004,1.623312,0.0 98.497843,1.627395,0.0 98.465081,1.644293,0.0 98.452058,1.64636,0.0 98.440276,1.649977,0.0 98.431904,1.661604,0.0 98.430457,1.676539,0.0 98.435108,1.692093,0.0 98.446064,1.704444,0.0 98.46291,1.709405,0.0 98.477483,1.703721,0.0 98.488438,1.690595,0.0 98.504561,1.665015,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>98.17838,4.14197,0.0 98.17931,4.10838,0.0 98.202048,4.132255,0.0 98.217344,4.144192,0.0 98.237291,4.149359,0.0 98.239978,4.153804,0.0 98.257135,4.171839,0.0 98.261165,4.173234,0.0 98.263336,4.17742,0.0 98.299768,4.089105,0.0 98.305917,4.080423,0.0 98.363278,4.087658,0.0 98.384775,4.086624,0.0 98.406169,4.079028,0.0 98.442033,4.057582,0.0 98.46291,4.053138,0.0 98.477483,4.046317,0.0 98.497843,4.014639,0.0 98.508282,4.004717,0.0 98.526576,4.003322,0.0 98.544456,4.005286,0.0 98.558047,4.000945,0.0 98.568123,3.966528,0.0 98.579906,3.953971,0.0 98.595047,3.943791,0.0 98.610705,3.936453,0.0 98.675094,3.921931,0.0 98.685739,3.912526,0.0 98.700002,3.83403,0.0 98.710802,3.803851,0.0 98.732558,3.78039,0.0 98.809504,3.727886,0.0 98.957712,3.671456,0.0 98.98877,3.665513,0.0 99.002929,3.657451,0.0 99.015435,3.648201,0.0 99.028302,3.640967,0.0 99.067059,3.635592,0.0 99.083647,3.630425,0.0 99.090469,3.618022,0.0 99.098634,3.607687,0.0 99.208808,3.551153,0.0 99.368488,3.408061,0.0 99.384198,3.398966,0.0 99.421095,3.39168,0.0 99.433497,3.382998,0.0 99.454116,3.361087,0.0 99.479179,3.346101,0.0 99.490031,3.336334,0.0 99.497886,3.309617,0.0 99.506309,3.29613,0.0 99.528065,3.271687,0.0 99.558451,3.244712,0.0 99.589663,3.228072,0.0 99.685575,3.204818,0.0 99.719733,3.191692,0.0 99.737871,3.189108,0.0 99.750997,3.180581,0.0 99.781899,3.120843,0.0 99.834299,3.072474,0.0 99.853213,3.047411,0.0 99.858277,3.011599,0.0 99.890317,3.018369,0.0 99.911504,3.000179,0.0 99.930831,2.975529,0.0 99.957599,2.963179,0.0 99.979717,2.948606,0.0 99.990466,2.914603,0.0 99.998269,2.799261,0.0 99.996047,2.78567,0.0 99.988915,2.772131,0.0 99.979303,2.759573,0.0 99.971035,2.745517,0.0 99.967521,2.727327,0.0 99.964937,2.719473,0.0 99.954602,2.70397,0.0 99.953879,2.696322,0.0 99.959563,2.68795,0.0 99.967935,2.684436,0.0 99.976926,2.682576,0.0 99.984574,2.678907,0.0 99.993049,2.668881,0.0 99.991912,2.664282,0.0 99.987985,2.660975,0.0 99.987985,2.654722,0.0 100.009017,2.620564,0.0 100.006175,2.609298,0.0 100.008346,2.602684,0.0 100.014185,2.601754,0.0 100.022712,2.607541,0.0 100.028499,2.61767,0.0 100.025399,2.624698,0.0 100.019198,2.630899,0.0 100.015839,2.638237,0.0 100.014857,2.67162,0.0 100.01248,2.678907,0.0 99.980647,2.697458,0.0 99.974342,2.703143,0.0 99.986021,2.718542,0.0 100.018888,2.731823,0.0 100.055268,2.727431,0.0 100.077385,2.6895,0.0 100.078005,2.675961,0.0 100.076455,2.648366,0.0 100.077385,2.634827,0.0 100.088651,2.601599,0.0 100.090408,2.590178,0.0 100.096299,2.570541,0.0 100.110045,2.545788,0.0 100.126271,2.530182,0.0 100.138777,2.538037,0.0 100.137743,2.552041,0.0 100.121672,2.588318,0.0 100.117693,2.603821,0.0 100.117693,2.645265,0.0 100.121517,2.663662,0.0 100.131335,2.682059,0.0 100.144048,2.695185,0.0 100.159809,2.703866,0.0 100.179498,2.708569,0.0 100.203682,2.709964,0.0 100.210814,2.706398,0.0 100.212726,2.69782,0.0 100.213708,2.687537,0.0 100.217635,2.678907,0.0 100.225077,2.673894,0.0 100.242647,2.666453,0.0 100.248641,2.662163,0.0 100.251638,2.654877,0.0 100.254842,2.627385,0.0 100.258253,2.619169,0.0 100.267245,2.602684,0.0 100.269105,2.596999,0.0 100.273962,2.590281,0.0 100.299852,2.572195,0.0 100.308586,2.569559,0.0 100.312513,2.562996,0.0 100.31396,2.555038,0.0 100.313547,2.554315,0.0 100.293755,2.49592,0.0 100.278717,2.354534,0.0 100.279647,2.31805,0.0 100.283884,2.286166,0.0 100.298044,2.242809,0.0 100.312616,2.177283,0.0 100.321298,2.074602,0.0 100.319128,2.045664,0.0 100.305175,2.001377,0.0 100.303315,1.996778,0.0 100.295977,1.962413,0.0 100.292566,1.920607,0.0 100.296183,1.897817,0.0 100.303573,1.881177,0.0 100.314787,1.871462,0.0 100.356025,1.842213,0.0 100.366773,1.829914,0.0 100.375558,1.814463,0.0 100.396642,1.748421,0.0 100.435296,1.666565,0.0 100.443254,1.636645,0.0 100.443978,1.616232,0.0 100.440877,1.598714,0.0 100.433746,1.584348,0.0 100.424393,1.571636,0.0 100.413179,1.561197,0.0 100.35034,1.524817,0.0 100.319748,1.510761,0.0 100.303935,1.504146,0.0 100.104774,1.415211,0.0 100.08679,1.403894,0.0 100.078109,1.396246,0.0 100.071546,1.387874,0.0 100.067205,1.379348,0.0 100.065706,1.371286,0.0 100.066947,1.36524,0.0 100.070977,1.358729,0.0 100.117073,1.321005,0.0 100.124721,1.311703,0.0 100.130302,1.299973,0.0 100.132576,1.287829,0.0 100.132162,1.252275,0.0 100.134643,1.241837,0.0 100.139552,1.232225,0.0 100.147665,1.224732,0.0 100.191073,1.200392,0.0 100.201822,1.192382,0.0 100.210504,1.183546,0.0 100.217635,1.173675,0.0 100.223216,1.16086,0.0 100.225387,1.146029,0.0 100.22363,1.122619,0.0 100.211227,1.078953,0.0 100.209005,1.066137,0.0 100.209574,1.053528,0.0 100.215878,1.032961,0.0 100.218255,1.017406,0.0 100.218927,0.996529,0.0 100.213708,0.930124,0.0 100.214018,0.88651,0.0 100.212726,0.874572,0.0 100.209884,0.866356,0.0 100.203372,0.859431,0.0 100.196551,0.853643,0.0 100.189782,0.846305,0.0 100.183322,0.836487,0.0 100.175674,0.818555,0.0 100.17247,0.806411,0.0 100.17123,0.78543,0.0 100.1734,0.757577,0.0 100.162548,0.750135,0.0 100.147148,0.74688,0.0 100.135366,0.746363,0.0 100.12255,0.74812,0.0 100.107564,0.752978,0.0 100.089271,0.76445,0.0 100.068497,0.784294,0.0 100.058368,0.792097,0.0 100.044416,0.798763,0.0 100.003488,0.808478,0.0 99.971965,0.81933,0.0 99.955532,0.829975,0.0 99.94127,0.836177,0.0 99.900394,0.844703,0.0 99.85404,0.864289,0.0 99.826393,0.868216,0.0 99.815282,0.862222,0.0 99.805774,0.859638,0.0 99.793268,0.857519,0.0 99.776939,0.858191,0.0 99.762727,0.861291,0.0 99.750894,0.866356,0.0 99.719629,0.886199,0.0 99.712963,0.88806,0.0 99.706659,0.887233,0.0 99.702628,0.880773,0.0 99.702008,0.86987,0.0 99.710483,0.848889,0.0 99.720301,0.837003,0.0 99.728673,0.829562,0.0 99.735701,0.825325,0.0 99.73999,0.819227,0.0 99.748206,0.803362,0.0 99.754614,0.798091,0.0 99.763399,0.793905,0.0 99.781383,0.787446,0.0 99.788411,0.784035,0.0 99.794198,0.780056,0.0 99.799108,0.771788,0.0 99.803449,0.759282,0.0 99.811872,0.721765,0.0 99.818073,0.708691,0.0 99.861378,0.663474,0.0 99.867837,0.653035,0.0 99.875434,0.635982,0.0 99.889283,0.616965,0.0 99.914656,0.568596,0.0 99.917705,0.559708,0.0 99.918739,0.549734,0.0 99.917963,0.538159,0.0 99.915586,0.524981,0.0 99.908197,0.503587,0.0 99.900032,0.495009,0.0 99.887836,0.487257,0.0 99.845616,0.472168,0.0 99.828408,0.468654,0.0 99.814094,0.468189,0.0 99.788927,0.477336,0.0 99.780969,0.486327,0.0 99.776318,0.490306,0.0 99.767637,0.492477,0.0 99.706142,0.492942,0.0 99.694876,0.495422,0.0 99.685368,0.500693,0.0 99.677926,0.50891,0.0 99.665627,0.527927,0.0 99.661183,0.533663,0.0 99.655344,0.537229,0.0 99.646921,0.539037,0.0 99.636689,0.539554,0.0 99.62594,0.542655,0.0 99.600825,0.557124,0.0 99.584495,0.562757,0.0 99.564342,0.563015,0.0 99.539589,0.554695,0.0 99.46719,0.513561,0.0 99.443677,0.50369,0.0 99.424144,0.499246,0.0 99.394016,0.496249,0.0 99.364302,0.489221,0.0 99.353605,0.484467,0.0 99.34234,0.473615,0.0 99.268546,0.376773,0.0 99.151344,0.252646,0.0 99.142662,0.258331,0.0 99.138218,0.263188,0.0 99.139665,0.273834,0.0 99.153411,0.28727,0.0 99.15863,0.297967,0.0 99.158785,0.320136,0.0 99.14876,0.333262,0.0 99.131707,0.340703,0.0 99.110933,0.345767,0.0 99.129123,0.391914,0.0 99.132533,0.412172,0.0 99.127572,0.484467,0.0 99.122818,0.509168,0.0 99.110933,0.523896,0.0 99.098634,0.514336,0.0 99.0976,0.530872,0.0 99.104111,0.578518,0.0 99.100494,0.601876,0.0 99.090159,0.622133,0.0 99.073002,0.63097,0.0 99.048818,0.620066,0.0 99.040343,0.650555,0.0 99.047577,0.739852,0.0 99.041996,0.777162,0.0 99.006443,0.818813,0.0 98.997658,0.825531,0.0 98.98138,0.831836,0.0 98.976936,0.847442,0.0 98.980605,0.886406,0.0 98.976161,0.920978,0.0 98.917766,1.117296,0.0 98.850897,1.27739,0.0 98.839218,1.301368,0.0 98.837254,1.311548,0.0 98.839115,1.32147,0.0 98.843094,1.333614,0.0 98.845006,1.346016,0.0 98.840355,1.356868,0.0 98.799324,1.39883,0.0 98.788782,1.413919,0.0 98.775656,1.451643,0.0 98.770488,1.474742,0.0 98.768318,1.493708,0.0 98.765011,1.498979,0.0 98.756742,1.50456,0.0 98.746614,1.509004,0.0 98.73726,1.510761,0.0 98.730491,1.514533,0.0 98.726047,1.523732,0.0 98.720569,1.545539,0.0 98.709769,1.564194,0.0 98.711577,1.569672,0.0 98.727338,1.572256,0.0 98.733901,1.569982,0.0 98.740619,1.564039,0.0 98.745787,1.556288,0.0 98.747854,1.54864,0.0 98.753642,1.535772,0.0 98.766768,1.549105,0.0 98.788782,1.586518,0.0 98.7986,1.599179,0.0 98.819064,1.619798,0.0 98.822888,1.630547,0.0 98.823922,1.666772,0.0 98.819374,1.68243,0.0 98.806145,1.688941,0.0 98.788368,1.691473,0.0 98.783924,1.699173,0.0 98.784854,1.711989,0.0 98.783201,1.729869,0.0 98.774312,1.748679,0.0 98.76036,1.764285,0.0 98.727338,1.791984,0.0 98.715143,1.785163,0.0 98.71137,1.77922,0.0 98.713024,1.764027,0.0 98.715298,1.764079,0.0 98.72522,1.756947,0.0 98.727338,1.756586,0.0 98.726977,1.749506,0.0 98.721809,1.739171,0.0 98.720569,1.73359,0.0 98.711474,1.72589,0.0 98.69101,1.73638,0.0 98.658454,1.764027,0.0 98.576495,1.888154,0.0 98.535361,1.936575,0.0 98.444203,1.991248,0.0 98.426427,1.997708,0.0 98.407306,2.002049,0.0 98.388186,2.003599,0.0 98.366172,2.002979,0.0 98.354906,2.003909,0.0 98.349946,2.007371,0.0 98.349635,2.021531,0.0 98.34731,2.029127,0.0 98.341471,2.033571,0.0 98.330102,2.038377,0.0 98.311963,2.039721,0.0 98.289174,2.037447,0.0 98.269537,2.038222,0.0 98.261165,2.048609,0.0 98.256308,2.073414,0.0 98.244009,2.087625,0.0 98.209644,2.110052,0.0 98.152852,2.157026,0.0 98.101382,2.188859,0.0 98.125825,2.309472,0.0 98.127633,2.32699,0.0 98.119262,2.367349,0.0 98.103759,2.402593,0.0 98.097041,2.425434,0.0 98.089393,2.434529,0.0 98.080608,2.438766,0.0 98.07141,2.440316,0.0 98.062573,2.444347,0.0 98.055493,2.4583,0.0 98.033892,2.528063,0.0 98.025314,2.576122,0.0 98.025934,2.588835,0.0 98.028001,2.600255,0.0 98.035546,2.619634,0.0 98.037303,2.627902,0.0 98.036786,2.645679,0.0 98.039163,2.652293,0.0 98.059007,2.666246,0.0 98.069394,2.676995,0.0 98.07172,2.685469,0.0 98.069756,2.691412,0.0 98.056527,2.712031,0.0 98.046812,2.742417,0.0 98.044538,2.760865,0.0 98.047122,2.777557,0.0 98.052703,2.787582,0.0 98.059627,2.797917,0.0 98.057043,2.812128,0.0 98.047845,2.824272,0.0 98.036683,2.831507,0.0 98.020198,2.836778,0.0 98.005005,2.843858,0.0 97.995549,2.853831,0.0 97.967023,2.894139,0.0 97.957825,2.8991,0.0 97.93519,2.904061,0.0 97.922788,2.90928,0.0 97.914158,2.917083,0.0 97.910386,2.924163,0.0 97.908835,2.93641,0.0 97.91452,2.977855,0.0 97.898087,3.056713,0.0 97.892816,3.071647,0.0 97.893074,3.079192,0.0 97.895606,3.082603,0.0 97.902634,3.082861,0.0 97.919067,3.079657,0.0 97.927439,3.080381,0.0 97.937981,3.086272,0.0 97.941702,3.116864,0.0 97.940461,3.127923,0.0 97.936379,3.140635,0.0 97.911419,3.17314,0.0 97.907078,3.184767,0.0 97.903254,3.203061,0.0 97.899327,3.213706,0.0 97.894004,3.223318,0.0 97.887441,3.231173,0.0 97.870595,3.245539,0.0 97.86398,3.257424,0.0 97.872714,3.264297,0.0 97.885995,3.269413,0.0 97.952089,3.285743,0.0 97.973018,3.300471,0.0 97.989554,3.330391,0.0 97.976325,3.36088,0.0 97.968677,3.367908,0.0 97.929713,3.393643,0.0 97.920411,3.40527,0.0 97.91359,3.417208,0.0 97.906768,3.433021,0.0 97.903358,3.44656,0.0 97.903564,3.456999,0.0 97.911006,3.473328,0.0 97.914158,3.483767,0.0 97.911006,3.49095,0.0 97.894366,3.507228,0.0 97.888062,3.520354,0.0 97.88124,3.540663,0.0 97.875763,3.552548,0.0 97.87013,3.56061,0.0 97.86336,3.565571,0.0 97.855402,3.570222,0.0 97.843827,3.579885,0.0 97.837005,3.593631,0.0 97.820365,3.648305,0.0 97.809617,3.670422,0.0 97.783158,3.71197,0.0 97.777577,3.725096,0.0 97.777577,3.736465,0.0 97.783882,3.744785,0.0 97.790031,3.750727,0.0 97.798145,3.756722,0.0 97.876589,3.822454,0.0 97.893333,3.848189,0.0 97.891576,3.856302,0.0 97.888372,3.864726,0.0 97.884651,3.885396,0.0 97.890232,3.915162,0.0 97.911419,3.901106,0.0 97.921238,3.899814,0.0 97.93147,3.901829,0.0 97.936121,3.909374,0.0 97.939221,3.919399,0.0 97.945267,3.930561,0.0 97.956481,3.941413,0.0 97.98635,3.964048,0.0 98.001026,3.980067,0.0 98.007537,3.996966,0.0 98.012188,4.014484,0.0 98.01901,4.031641,0.0 98.02304,4.051329,0.0 98.023661,4.06244,0.0 98.032652,4.103936,0.0 98.045055,4.135975,0.0 98.055803,4.181761,0.0 98.062728,4.192148,0.0 98.072236,4.202069,0.0 98.07544,4.213128,0.0 98.07327,4.222533,0.0 98.062728,4.24031,0.0 98.065725,4.250904,0.0 98.07513,4.254779,0.0 98.103811,4.25602,0.0 98.114921,4.2585,0.0 98.127117,4.266458,0.0 98.138486,4.282375,0.0 98.147167,4.285992,0.0 98.17838,4.293743,0.0 98.188405,4.294777,0.0 98.263956,4.288162,0.0 98.267935,4.287904,0.0 98.266746,4.211681,0.0 98.263749,4.203,0.0 98.240702,4.190287,0.0 98.196467,4.175249,0.0 98.186131,4.169823,0.0 98.180343,4.158299,0.0 98.17838,4.14197,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
