State_ID,name,geometry,description
19,Taitung County,"<Polygon><outerBoundaryIs><LinearRing><coordinates>120.89134,22.273519 120.890995,22.290923 120.89128,22.313777 120.893373,22.331372 120.89485,22.334696 120.89875,22.337639 120.900109,22.343616 120.903588,22.3536 120.908364,22.358225 120.910228,22.362129 120.912427,22.378429 120.916271,22.388531 120.920779,22.395586 120.923249,22.403803 120.927913,22.415845 120.931288,22.420205 120.93364,22.42619 120.93894,22.440523 120.943548,22.450924 120.947438,22.462757 120.951087,22.478221 120.955943,22.494581 120.958852,22.504954 120.968315,22.525948 120.96988,22.53158 120.976229,22.553272 120.98358,22.567423 120.989013,22.57301 120.996062,22.576517 121.003479,22.584037 121.008522,22.58881 121.009399,22.596213 121.011694,22.614154 121.012532,22.621575 121.018774,22.639801 121.021603,22.646614 121.025769,22.656015 121.03319,22.665849 121.038571,22.669878 121.048129,22.673777 121.0551,22.676582 121.06162,22.680701 121.063395,22.681832 121.064473,22.683546 121.068482,22.687965 121.070411,22.689934 121.076304,22.695763 121.086199,22.700938 121.094345,22.704455 121.098642,22.70476 121.101243,22.705141 121.103146,22.705847 121.106792,22.708129 121.112785,22.712019 121.117804,22.71416 121.122366,22.716354 121.12897,22.721279 121.137199,22.729725 121.151512,22.741836 121.15787,22.747593 121.163594,22.750442 121.17117,22.75489 121.174824,22.758757 121.177186,22.762049 121.17719,22.764283 121.178693,22.774012 121.17952,22.780237 121.182629,22.787679 121.187276,22.79144 121.18963,22.792089 121.192007,22.791344 121.196193,22.792799 121.198807,22.795148 121.19998,22.7981 121.198787,22.804839 121.19518,22.814921 121.190296,22.822547 121.187107,22.82892 121.185017,22.841318 121.189261,22.850111 121.21072,22.864622 121.218654,22.865505 121.221324,22.867442 121.226555,22.868284 121.231643,22.865028 121.235784,22.867848 121.236205,22.870545 121.239861,22.879106 121.245572,22.88081 121.250979,22.886819 121.257651,22.89803 121.260946,22.904897 121.27075,22.915374 121.277334,22.929939 121.280721,22.942694 121.28605,22.949707 121.298046,22.958364 121.312143,22.974138 121.317134,22.983809 121.319795,22.990978 121.325342,23.006653 121.33245,23.018937 121.338005,23.036833 121.342648,23.050623 121.349492,23.069727 121.354563,23.076515 121.356507,23.083544 121.365069,23.096716 121.383685,23.098996 121.397365,23.117484 121.408374,23.119371 121.401982,23.128681 121.398435,23.140704 121.401519,23.1519 121.406299,23.167332 121.403285,23.177477 121.40193,23.178177 121.399734,23.181641 121.397465,23.187307 121.397501,23.18995 121.396772,23.192376 121.39586,23.194306 121.395647,23.198975 121.39651,23.205458 121.397852,23.208078 121.399735,23.208752 121.400512,23.209351 121.402769,23.212508 121.405144,23.213278 121.407089,23.213374 121.40794,23.213186 121.409826,23.215091 121.411762,23.216098 121.413719,23.218971 121.415693,23.221742 121.417624,23.224491 121.418928,23.226001 121.41995,23.226178 121.419966,23.22703 121.419017,23.227312 121.418966,23.228251 121.417596,23.227767 121.416045,23.227337 121.415319,23.228347 121.414705,23.230035 121.414191,23.232213 121.414545,23.234151 121.415813,23.236695 121.416435,23.237623 121.416487,23.239811 121.417273,23.24174 121.417868,23.243454 121.418079,23.244553 121.417924,23.246323 121.418373,23.247681 121.419035,23.249091 121.419415,23.250888 121.419384,23.253058 121.420078,23.255621 121.421116,23.25863 121.421626,23.260783 121.42224,23.262665 121.423319,23.264289 121.424363,23.264951 121.425518,23.266011 121.426389,23.267171 121.426509,23.268071 121.426389,23.269654 121.426505,23.270672 121.427051,23.271978 121.427269,23.272928 121.427036,23.273959 121.426897,23.275571 121.426896,23.276352 121.427181,23.278111 121.427566,23.280286 121.428069,23.281761 121.428794,23.283653 121.429525,23.285015 121.430221,23.286499 121.431075,23.287254 121.432035,23.287784 121.432829,23.288257 121.433024,23.288599 121.432878,23.289303 121.433406,23.290809 121.43398,23.291966 121.435502,23.293397 121.43626,23.295134 121.438348,23.299245 121.440025,23.301018 121.441345,23.303207 121.442765,23.305165 121.444633,23.306572 121.44587,23.308203 121.447875,23.3106 121.450142,23.311966 121.452487,23.312935 121.45409,23.313281 121.454402,23.312831 121.454556,23.31287 121.454385,23.31336 121.454446,23.313666 121.455629,23.313828 121.456391,23.313266 121.456552,23.313078 121.456824,23.313722 121.457549,23.313513 121.457166,23.312625 121.455704,23.312307 121.455738,23.31186 121.457351,23.312291 121.458449,23.312134 121.45997,23.312542 121.460882,23.31289 121.46153,23.313249 121.462248,23.314058 121.462523,23.314513 121.462447,23.315608 121.462611,23.316632 121.463159,23.318474 121.463767,23.320049 121.464711,23.32094 121.465369,23.321511 121.465679,23.32197 121.465613,23.322613 121.465445,23.323907 121.465684,23.324999 121.465876,23.326104 121.465819,23.328188 121.466408,23.330342 121.467298,23.331285 121.467634,23.331875 121.467427,23.332854 121.467356,23.334805 121.467566,23.336721 121.467653,23.337229 121.46781,23.339302 121.46749,23.341586 121.467708,23.34394 121.467716,23.346408 121.467931,23.347568 121.469169,23.349869 121.469833,23.351844 121.471064,23.352652 121.471182,23.35355 121.470476,23.355372 121.470554,23.356982 121.471373,23.359046 121.472482,23.3615 121.472591,23.362722 121.472388,23.366768 121.472118,23.367464 121.471534,23.369127 121.471403,23.370217 121.471493,23.371442 121.471832,23.372604 121.472426,23.374654 121.473261,23.377075 121.473555,23.377623 121.47365,23.378135 121.473655,23.379233 121.474076,23.381482 121.474372,23.382895 121.474419,23.383751 121.474596,23.384883 121.474555,23.386257 121.474799,23.387432 121.475503,23.388167 121.476202,23.389126 121.476348,23.390699 121.476782,23.393721 121.477107,23.394588 121.47833,23.39629 121.479834,23.397077 121.480474,23.397201 121.480755,23.397377 121.480823,23.397967 121.481227,23.39864 121.48126,23.39994 121.48149,23.401541 121.48206,23.40311 121.482732,23.403802 121.483134,23.404517 121.483022,23.405578 121.483063,23.406912 121.483438,23.408579 121.484096,23.411101 121.484761,23.412162 121.485617,23.413108 121.486179,23.413983 121.486489,23.415557 121.487355,23.417338 121.488204,23.420276 121.488744,23.421752 121.488887,23.422911 121.489863,23.424694 121.49116,23.426287 121.491512,23.427228 121.493836,23.430782 121.495293,23.432741 121.495987,23.434797 121.494997,23.43503 121.494082,23.435435 121.493696,23.43504 121.492663,23.434765 121.491884,23.434408 121.491486,23.434641 121.491293,23.434969 121.491075,23.435294 121.490437,23.435261 121.489661,23.434695 121.489109,23.434194 121.488551,23.433922 121.48748,23.433827 121.486986,23.433551 121.486842,23.433122 121.486216,23.432486 121.485529,23.432361 121.485145,23.431575 121.484749,23.430981 121.48379,23.430359 121.482804,23.430095 121.482423,23.430201 121.481445,23.430701 121.48077,23.430883 121.480402,23.430754 121.479824,23.431157 121.479738,23.431704 121.479488,23.432068 121.478932,23.432428 121.478738,23.433309 121.478505,23.433322 121.478032,23.434204 121.477309,23.435179 121.475962,23.436478 121.47508,23.437468 121.474227,23.43967 121.473223,23.440683 121.470571,23.440627 121.463903,23.439574 121.463564,23.438757 121.462025,23.439677 121.46164,23.441416 121.457177,23.442315 121.454915,23.441083 121.452947,23.441415 121.450676,23.443241 121.44793,23.443037 121.447336,23.443684 121.445992,23.443353 121.444342,23.440624 121.44421,23.438971 121.443793,23.438169 121.442103,23.436852 121.441079,23.43474 121.440604,23.433462 121.439172,23.432593 121.438663,23.433217 121.436922,23.432799 121.43669,23.436639 121.43317,23.432497 121.432809,23.431432 121.431012,23.43068 121.425819,23.426622 121.425552,23.424664 121.423467,23.423217 121.419688,23.419439 121.420057,23.41774 121.418593,23.415685 121.418518,23.413987 121.417291,23.412727 121.417293,23.411561 121.415756,23.408444 121.413596,23.405834 121.412699,23.403797 121.412623,23.402749 121.411598,23.401333 121.409192,23.396827 121.403609,23.389206 121.401402,23.388137 121.399893,23.38578 121.40194,23.381157 121.403512,23.375499 121.404313,23.367211 121.407643,23.364562 121.41432,23.363302 121.41795,23.360202 121.422929,23.359727 121.423311,23.357274 121.421815,23.354531 121.419076,23.352553 121.41653,23.349043 121.413721,23.347576 121.409957,23.346375 121.406425,23.33876 121.404482,23.337707 121.401624,23.332646 121.399934,23.327098 121.39978,23.323147 121.397554,23.32194 121.392333,23.321971 121.390331,23.319915 121.390246,23.316682 121.387817,23.310803 121.381668,23.305173 121.378169,23.300911 121.37812,23.299188 121.376368,23.295552 121.376927,23.288886 121.378301,23.273456 121.377792,23.269481 121.374857,23.269156 121.371473,23.267148 121.371426,23.264231 121.367702,23.260573 121.365722,23.257782 121.363555,23.257422 121.361729,23.254143 121.359235,23.252448 121.359253,23.249069 121.361685,23.246942 121.360546,23.243644 121.357753,23.240235 121.357617,23.237863 121.353706,23.233461 121.352708,23.229912 121.354301,23.229007 121.354471,23.226692 121.356862,23.223293 121.350088,23.218427 121.346405,23.216631 121.345867,23.214054 121.346489,23.211575 121.346916,23.209291 121.345392,23.20803 121.34364,23.203513 121.342917,23.198217 121.339303,23.192646 121.335017,23.178121 121.331322,23.178628 121.329341,23.179704 121.323483,23.1786 121.323913,23.175204 121.322518,23.173038 121.321644,23.168823 121.318378,23.168085 121.317684,23.164461 121.321434,23.159397 121.322249,23.155309 121.324876,23.154332 121.326937,23.152013 121.324557,23.149174 121.323367,23.144657 121.324028,23.143803 121.323174,23.142314 121.322051,23.13971 121.320248,23.137494 121.321096,23.134507 121.322119,23.132019 121.321693,23.130121 121.321681,23.127395 121.322904,23.123721 121.322146,23.119527 121.321826,23.11698 121.319198,23.113112 121.316105,23.110729 121.315787,23.109734 121.314645,23.110419 121.311268,23.111099 121.307522,23.11127 121.303002,23.111271 121.299841,23.109375 121.297849,23.109647 121.297114,23.10931 121.296427,23.109678 121.2914,23.109348 121.28947,23.107728 121.287052,23.106678 121.284274,23.106524 121.283143,23.10383 121.280764,23.10378 121.278706,23.10157 121.278485,23.100879 121.277421,23.100128 121.274396,23.098293 121.27321,23.098172 121.272298,23.097874 121.270842,23.101155 121.267253,23.102538 121.26425,23.103718 121.266005,23.106591 121.267112,23.108811 121.267703,23.111154 121.267327,23.11439 121.266257,23.114321 121.264472,23.115175 121.264075,23.117317 121.261616,23.119273 121.2595,23.120942 121.258841,23.123174 121.258234,23.124215 121.258058,23.125686 121.254657,23.127931 121.249195,23.131284 121.248565,23.129675 121.245353,23.128307 121.241605,23.127985 121.238535,23.128911 121.237901,23.130108 121.234998,23.132918 121.233303,23.136461 121.23109,23.139185 121.229701,23.13953 121.224402,23.139912 121.221418,23.141697 121.214555,23.143897 121.211885,23.144163 121.212012,23.145105 121.210565,23.147968 121.210935,23.149161 121.210886,23.149935 121.212117,23.154573 121.211095,23.157502 121.210034,23.159687 121.207762,23.161532 121.205558,23.164284 121.205673,23.166992 121.201487,23.171363 121.199226,23.175558 121.199642,23.178008 121.199278,23.181691 121.197904,23.185085 121.198186,23.188833 121.194533,23.192227 121.191703,23.198056 121.191105,23.202022 121.188216,23.204274 121.184365,23.204827 121.179519,23.208705 121.175601,23.20996 121.173076,23.208387 121.169888,23.207046 121.167174,23.207207 121.164123,23.206862 121.160495,23.205559 121.158745,23.203595 121.156082,23.200311 121.154311,23.198852 121.149973,23.198534 121.145594,23.199504 121.140059,23.201329 121.139096,23.202627 121.137814,23.208399 121.134613,23.211168 121.132418,23.215366 121.13157,23.218961 121.130067,23.222493 121.127827,23.225098 121.124754,23.225067 121.122504,23.225262 121.118974,23.224304 121.115042,23.225076 121.112475,23.224176 121.109165,23.223563 121.105625,23.224179 121.105317,23.224741 121.104654,23.22594 121.103347,23.227038 121.101875,23.227055 121.100349,23.227738 121.098708,23.228302 121.096295,23.229901 121.094805,23.231409 121.094034,23.233019 121.092964,23.233716 121.091978,23.233831 121.089483,23.232972 121.08753,23.233915 121.084419,23.232998 121.083525,23.233011 121.082842,23.233285 121.081225,23.233709 121.080806,23.233578 121.079729,23.232784 121.078983,23.232774 121.078188,23.233648 121.078015,23.234485 121.078281,23.23575 121.078356,23.237683 121.077574,23.238534 121.077222,23.238904 121.075849,23.241942 121.075444,23.242243 121.075279,23.242581 121.074994,23.242721 121.074728,23.243171 121.074371,23.243579 121.074161,23.243978 121.073968,23.244468 121.073734,23.244758 121.073176,23.245045 121.072771,23.245358 121.072486,23.245529 121.07207,23.245723 121.071666,23.246067 121.071307,23.246366 121.071113,23.246786 121.070899,23.247147 121.070702,23.24755 121.070538,23.248096 121.070132,23.248756 121.069892,23.249274 121.069812,23.249803 121.069865,23.250396 121.070004,23.251226 121.070106,23.2525 121.069726,23.253493 121.069122,23.25536 121.068204,23.255975 121.067608,23.256702 121.066274,23.257294 121.065805,23.257879 121.065701,23.259048 121.065111,23.259224 121.064714,23.260583 121.064969,23.261549 121.064264,23.263135 121.062681,23.265866 121.061774,23.268018 121.062951,23.268912 121.062165,23.269577 121.061625,23.270928 121.061904,23.271934 121.060869,23.273098 121.06074,23.276624 121.06206,23.279246 121.061276,23.280962 121.059978,23.284052 121.059284,23.286044 121.05775,23.28727 121.057056,23.288672 121.056315,23.290182 121.055421,23.290975 121.053399,23.291237 121.051162,23.292269 121.04819,23.294663 121.045968,23.295714 121.043152,23.296205 121.041832,23.297188 121.040355,23.299098 121.038927,23.300505 121.036705,23.299784 121.034459,23.299702 121.031783,23.297817 121.028259,23.297061 121.022949,23.294291 121.012975,23.292577 121.006637,23.290918 121.000294,23.288318 120.992634,23.284631 120.988945,23.281572 120.986514,23.281332 120.979524,23.281754 120.973725,23.282364 120.968962,23.280218 120.963631,23.272625 120.959712,23.270368 120.955694,23.263533 120.948656,23.255451 120.946597,23.253367 120.941523,23.252317 120.941627,23.250749 120.937002,23.245329 120.931156,23.242422 120.926771,23.244084 120.922534,23.241421 120.916752,23.237934 120.914626,23.232913 120.911422,23.226979 120.911668,23.221814 120.911443,23.209568 120.909522,23.207406 120.907362,23.205708 120.906188,23.196814 120.910294,23.192626 120.912007,23.185939 120.910601,23.181725 120.907902,23.180326 120.902948,23.179317 120.899519,23.175922 120.896126,23.17073 120.895386,23.161653 120.887505,23.157925 120.883232,23.155425 120.876917,23.150354 120.8865,23.143553 120.888016,23.136042 120.886105,23.129428 120.887486,23.122013 120.88529,23.119554 120.887015,23.113444 120.889785,23.110774 120.88842,23.10429 120.888948,23.099613 120.885666,23.092792 120.885739,23.090636 120.88328,23.085005 120.877635,23.077011 120.87423,23.068012 120.869821,23.059906 120.873782,23.052546 120.879005,23.048368 120.881576,23.044314 120.878544,23.035662 120.861836,23.030543 120.861214,23.026209 120.861008,23.010098 120.858189,23.005732 120.851733,23.005082 120.852253,23.00137 120.849278,22.995603 120.841789,22.989698 120.840684,22.983902 120.833569,22.980834 120.828792,22.973811 120.829888,22.97031 120.82706,22.968288 120.824374,22.965993 120.821003,22.962864 120.821574,22.959987 120.82278,22.956743 120.823515,22.955267 120.82435,22.952125 120.822237,22.946968 120.821634,22.944231 120.821832,22.942386 120.821828,22.939647 120.822446,22.935545 120.823879,22.933205 120.825589,22.93001 120.827577,22.925973 120.828941,22.922875 120.830111,22.920385 120.832148,22.915965 120.832902,22.91382 120.833081,22.912677 120.833382,22.911981 120.832322,22.911356 120.83108,22.910536 120.829747,22.909434 120.828409,22.905897 120.830775,22.902966 120.831534,22.901689 120.833055,22.900028 120.83335,22.898967 120.833959,22.896979 120.835022,22.892927 120.836453,22.891577 120.837996,22.889921 120.838899,22.885877 120.839051,22.884884 120.840034,22.8833 120.841649,22.88059 120.847015,22.879477 120.851961,22.878397 120.85432,22.878306 120.856466,22.878249 120.859502,22.877958 120.863916,22.872697 120.865146,22.871105 120.864568,22.867416 120.86268,22.865846 120.85957,22.863204 120.86886,22.858181 120.867454,22.854985 120.866639,22.853195 120.868855,22.850439 120.865618,22.847158 120.86504,22.844992 120.864482,22.842852 120.864674,22.842351 120.864008,22.839244 120.864888,22.836539 120.865451,22.835824 120.864514,22.832187 120.863207,22.829818 120.862353,22.828513 120.861626,22.826849 120.861873,22.826137 120.862803,22.825685 120.863745,22.825479 120.864557,22.825277 120.865291,22.824478 120.866513,22.820485 120.866969,22.819524 120.868114,22.81772 120.868724,22.816748 120.86975,22.816095 120.87087,22.815378 120.871804,22.814748 120.872731,22.814791 120.873757,22.815251 120.874797,22.815303 120.875482,22.81433 120.877233,22.813104 120.878133,22.81389 120.879726,22.814071 120.881044,22.814372 120.882616,22.814186 120.883452,22.813628 120.884382,22.81339 120.887143,22.812792 120.888551,22.812127 120.891297,22.811582 120.892955,22.809811 120.893538,22.809184 120.894081,22.808749 120.895691,22.808215 120.896205,22.80825 120.897264,22.807126 120.898227,22.806171 120.899088,22.805303 120.899548,22.804582 120.900449,22.804416 120.900877,22.804312 120.9015,22.803378 120.902284,22.801966 120.902969,22.800336 120.903459,22.799504 120.903581,22.798101 120.903061,22.796823 120.902898,22.79555 120.903267,22.7941 120.903378,22.793412 120.902674,22.791835 120.901996,22.789019 120.901721,22.787757 120.902143,22.786799 120.902839,22.786595 120.903897,22.784476 120.904204,22.782973 120.903424,22.780858 120.903194,22.780242 120.903264,22.778513 120.903864,22.7762 120.903852,22.775567 120.903004,22.773468 120.901663,22.772427 120.901135,22.771904 120.900853,22.77124 120.900395,22.769502 120.899796,22.768879 120.898206,22.768461 120.896277,22.767638 120.895113,22.767224 120.894277,22.766779 120.893206,22.766218 120.892793,22.765326 120.892414,22.764382 120.891997,22.763515 120.893298,22.763751 120.89467,22.762973 120.895098,22.76036 120.894594,22.759203 120.894921,22.758101 120.895317,22.757416 120.895668,22.756043 120.895262,22.754726 120.895017,22.753897 120.894074,22.751512 120.894856,22.749265 120.895316,22.74832 120.894376,22.744685 120.894126,22.743464 120.894854,22.74262 120.895342,22.742244 120.895583,22.741892 120.895532,22.741175 120.895191,22.740435 120.89507,22.738697 120.894801,22.737488 120.893305,22.73643 120.892386,22.735311 120.892186,22.734041 120.892505,22.733087 120.891831,22.730304 120.890997,22.72854 120.889943,22.728203 120.888567,22.727233 120.887863,22.724677 120.887293,22.722205 120.886326,22.720645 120.885488,22.719525 120.884648,22.718124 120.883316,22.716989 120.882756,22.716761 120.882178,22.7167 120.880886,22.716482 120.879093,22.715937 120.876379,22.717018 120.874211,22.716962 120.872449,22.716772 120.87064,22.716343 120.869541,22.715758 120.868227,22.716715 120.867112,22.716714 120.865267,22.716799 120.861977,22.716764 120.860266,22.715656 120.858418,22.713467 120.857109,22.71465 120.855958,22.71634 120.854891,22.71727 120.852766,22.716837 120.849902,22.717058 120.84863,22.717029 120.847621,22.715048 120.845403,22.712624 120.844324,22.710576 120.843051,22.710285 120.842596,22.709705 120.842447,22.708746 120.843265,22.70754 120.842088,22.706868 120.840939,22.706834 120.839885,22.706229 120.839553,22.704014 120.837828,22.701119 120.838159,22.69873 120.836841,22.6971 120.83499,22.696553 120.833987,22.696617 120.831347,22.69683 120.829951,22.697779 120.82787,22.697304 120.825924,22.695873 120.823961,22.695654 120.822397,22.696049 120.821732,22.695993 120.82094,22.695981 120.82025,22.695956 120.819006,22.694486 120.819399,22.692706 120.819124,22.690855 120.81831,22.691016 120.815614,22.692076 120.813345,22.691943 120.811347,22.691858 120.809037,22.68849 120.808144,22.689091 120.802158,22.68909 120.796942,22.689016 120.795499,22.690632 120.792998,22.691206 120.789,22.692712 120.786852,22.692795 120.78754,22.689854 120.789276,22.68706 120.789227,22.683781 120.79135,22.680177 120.791615,22.67881 120.788992,22.676362 120.786371,22.672133 120.786106,22.662047 120.783685,22.658753 120.781477,22.655017 120.779352,22.652298 120.777288,22.651101 120.776663,22.649334 120.768308,22.636167 120.763986,22.633871 120.763297,22.631404 120.761333,22.629149 120.761196,22.625757 120.758743,22.623658 120.756258,22.62022 120.753577,22.607904 120.754786,22.600741 120.748561,22.59382 120.746868,22.590011 120.747218,22.585205 120.74961,22.579237 120.748731,22.572158 120.7454,22.568831 120.742124,22.568837 120.739821,22.562715 120.740414,22.551079 120.744392,22.543045 120.74772,22.538213 120.751978,22.522641 120.754541,22.510556 120.756952,22.508936 120.759941,22.506639 120.763329,22.498578 120.763619,22.493501 120.762429,22.490442 120.759018,22.488273 120.757293,22.481957 120.75166,22.478955 120.754331,22.472015 120.753655,22.465782 120.751463,22.459707 120.758003,22.457403 120.758371,22.457977 120.765636,22.452933 120.771198,22.451112 120.77317,22.45025 120.775672,22.448365 120.775647,22.443547 120.777774,22.438613 120.781394,22.436283 120.784724,22.428622 120.789005,22.416847 120.783044,22.411818 120.777881,22.409212 120.775292,22.408837 120.773346,22.406855 120.767213,22.40873 120.764952,22.408058 120.756805,22.404357 120.75411,22.40476 120.757158,22.39772 120.754196,22.395742 120.752224,22.393003 120.756017,22.388815 120.754751,22.386491 120.750226,22.384111 120.748579,22.373504 120.747307,22.370839 120.744563,22.370233 120.743373,22.367149 120.7547,22.359499 120.758066,22.359169 120.760552,22.360859 120.763395,22.359234 120.763003,22.356277 120.763737,22.352133 120.766075,22.348715 120.768833,22.347308 120.771355,22.349189 120.778766,22.347558 120.781852,22.346406 120.784865,22.345364 120.786406,22.342331 120.786946,22.342168 120.788783,22.341228 120.789577,22.337657 120.792399,22.335571 120.793045,22.333613 120.792684,22.330774 120.79376,22.323359 120.795091,22.322493 120.797118,22.31831 120.7959,22.315806 120.794443,22.31426 120.792905,22.311972 120.79007,22.311047 120.787083,22.309031 120.78344,22.309318 120.778539,22.308359 120.777113,22.302316 120.777694,22.29794 120.778763,22.297221 120.779417,22.296651 120.779503,22.296481 120.779519,22.296476 120.780835,22.294744 120.782765,22.294669 120.785117,22.294589 120.786946,22.294473 120.788374,22.294042 120.790091,22.293508 120.791281,22.290284 120.790267,22.289118 120.791699,22.287458 120.792534,22.286604 120.79319,22.285819 120.79443,22.285664 120.795842,22.285446 120.797665,22.28554 120.798908,22.285615 120.80278,22.28508 120.804781,22.284719 120.806821,22.279003 120.805062,22.276433 120.803527,22.276567 120.799018,22.276757 120.797576,22.272725 120.79663,22.269934 120.7963,22.268721 120.797406,22.26645 120.799289,22.265181 120.798656,22.263185 120.79844,22.260788 120.798166,22.257511 120.801561,22.258 120.807383,22.259495 120.809236,22.260383 120.812467,22.261954 120.815286,22.263052 120.819452,22.260457 120.822315,22.258077 120.823294,22.257531 120.826069,22.256273 120.829302,22.252735 120.830684,22.251178 120.83182,22.249003 120.83307,22.24649 120.834783,22.24529 120.83577,22.245608 120.83937,22.243515 120.841581,22.244523 120.844345,22.243056 120.844519,22.243039 120.84867,22.243706 120.856832,22.241366 120.858416,22.240683 120.861037,22.237758 120.862441,22.236865 120.863058,22.236087 120.863263,22.23584 120.864736,22.234056 120.863833,22.232921 120.862807,22.231537 120.862279,22.230813 120.864478,22.230848 120.867051,22.229884 120.868514,22.231404 120.870719,22.231335 120.870778,22.231402 120.871657,22.232851 120.872064,22.232972 120.874138,22.233646 120.874982,22.234632 120.875883,22.234047 120.876661,22.235075 120.878443,22.235054 120.879567,22.235021 120.88053,22.234693 120.881537,22.236129 120.882563,22.237582 120.882893,22.2383 120.883966,22.240576 120.884723,22.241061 120.886488,22.242232 120.887834,22.242894 120.891704,22.24458 120.895855,22.246557 120.894389,22.251098 120.89134,22.273519</coordinates></LinearRing></outerBoundaryIs></Polygon>",
