geometry,adm1_cod_1,name
"<Polygon><outerBoundaryIs><LinearRing><coordinates>105.209145007,10.8916470059,0 105.215779657,10.8453073196,0 105.219810419,10.8302694769,0 105.22761356,10.8168077662,0 105.241462844,10.8059040394,0 105.246268752,10.7863961857,0 105.247508986,10.7794715445,0 105.285387811,10.7385179707,0 105.289211867,10.7299913599,0 105.291278925,10.7213613963,0 105.291899042,10.7141525333,0 105.293759393,10.7075637879,0 105.300270624,10.7040756289,0 105.305696649,10.7021377634,0 105.346986119,10.7040756289,0 105.369310337,10.7026803649,0 105.377268508,10.6688839791,0 105.378405389,10.6579802524,0 105.375408156,10.6275169951,0 105.378302037,10.6122207709,0 105.387242059,10.5992499857,0 105.40331343,10.586950995,0 105.504289178,10.5376000025,0 105.514934524,10.5297968612,0 105.524184605,10.5204692647,0 105.532091099,10.5091779653,0 105.55017785,10.4743738882,0 105.557980992,10.464012763,0 105.566610956,10.4564163273,0 105.582992385,10.4465202909,0 105.53410648,10.4028020294,0 105.499121535,10.3421338973,0 105.494367303,10.3336848008,0 105.491990188,10.3091643338,0 105.473438348,10.2753421096,0 105.467392206,10.2724482279,0 105.459640741,10.2708204208,0 105.451062453,10.2743860951,0 105.442070754,10.2761689319,0 105.429978469,10.2735334335,0 105.419126418,10.2656269394,0 105.389309117,10.2382384301,0 105.37752689,10.233122463,0 105.368380162,10.2339751256,0 105.360783726,10.2415715604,0 105.342645298,10.2643091898,0 105.333136835,10.2728358024,0 105.320269403,10.2769440782,0 105.314533319,10.2743860951,0 105.310192499,10.2612086044,0 105.303061151,10.2535346543,0 105.28569787,10.2480052761,0 105.274949172,10.2418816187,0 105.265647414,10.2346727557,0 105.241462844,10.1996102972,0 104.887685988,10.3824673534,0 104.72442453,10.52133757,0 104.773842001,10.515328268,0 104.818800497,10.517188619,0 104.854405558,10.531322123,0 104.878538453,10.555971781,0 104.919724569,10.618009338,0 104.931351766,10.630695902,0 104.944322551,10.641625469,0 105.042456096,10.690821431,0 105.066744019,10.713946635,0 105.066227254,10.746425272,0 105.030467164,10.811640931,0 105.014809204,10.849209696,0 105.01139856,10.883832906,0 105.017858114,10.899594218,0 105.0290719,10.914089457,0 105.038548029,10.9225822139,0 105.042766154,10.92636261,0 105.055788616,10.935457662,0 105.077906128,10.946903992,0 105.083745565,10.942614848,0 105.086071005,10.929514873,0 105.097543172,10.91434784,0 105.111754192,10.909567769,0 105.209145007,10.8916470059,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",VNM-498,An Giang
"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>107.202647332,10.438055731,0 107.211192254,10.425604559,0 107.205577019,10.428168036,0 107.202810092,10.428900458,0 107.200694207,10.42987702,0 107.197032097,10.433050848,0 107.19019616,10.433050848,0 107.187754754,10.420640367,0 107.180511915,10.415432033,0 107.173106316,10.411118882,0 107.165863477,10.391099351,0 107.156748894,10.385484117,0 107.13550866,10.378485419,0 107.121592644,10.365912177,0 107.10059655,10.335150458,0 107.087168816,10.323187567,0 107.073741082,10.372626044,0 107.079356316,10.391017971,0 107.11988366,10.401312567,0 107.149668816,10.416571356,0 107.156016472,10.422512111,0 107.156748894,10.432847398,0 107.159434441,10.445624091,0 107.164235873,10.457342841,0 107.172048373,10.464585679,0 107.202647332,10.438055731,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>107.025645379,10.535467841,0 107.019053582,10.533880927,0 107.009776238,10.53896719,0 106.997813347,10.549139716,0 107.005137566,10.555975653,0 106.991465691,10.57025788,0 106.991465691,10.576483466,0 106.996348504,10.585191148,0 106.998220248,10.597235419,0 106.997813347,10.6249046901,0 107.002547054,10.6248850068,0 107.002452019,10.61709219,0 107.014821811,10.611232815,0 107.025075717,10.603908596,0 107.022715691,10.587591864,0 107.011403842,10.562811591,0 107.01441491,10.555487372,0 107.021332227,10.550116278,0 107.026866082,10.544175523,0 107.025645379,10.535467841,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>107.516569452,10.7560621206,0 107.579097935,10.6144428572,0 107.586529191,10.5735193439,0 107.586517774,10.573513088,0 107.580577019,10.57025788,0 107.570485873,10.562241929,0 107.544200066,10.536200262,0 107.539073113,10.525580145,0 107.530528191,10.512925523,0 107.511403842,10.501654364,0 107.447520379,10.473334052,0 107.429535352,10.468451239,0 107.384613477,10.462836005,0 107.344981316,10.450425523,0 107.334157748,10.453558661,0 107.326019727,10.442450262,0 107.296641472,10.415716864,0 107.271983269,10.378485419,0 107.254405144,10.37889232,0 107.216319207,10.401556708,0 107.19019616,10.405178127,0 107.194997592,10.41404857,0 107.203135613,10.417222398,0 107.211680535,10.419378973,0 107.21753991,10.425604559,0 107.216970248,10.434475002,0 107.211924675,10.443548895,0 107.205414259,10.450669664,0 107.200450066,10.453558661,0 107.195648634,10.45701732,0 107.175954623,10.477443752,0 107.171234571,10.47646719,0 107.160899285,10.47650788,0 107.149424675,10.477932033,0 107.141774936,10.480861721,0 107.141774936,10.466620184,0 107.13550866,10.466620184,0 107.122731967,10.480210679,0 107.102793816,10.489935614,0 107.081797722,10.491603908,0 107.066091342,10.480861721,0 107.059825066,10.480861721,0 107.062673373,10.489569403,0 107.063243035,10.495062567,0 107.059825066,10.508205471,0 107.050466342,10.48847077,0 107.043223504,10.479803778,0 107.031911655,10.474066473,0 107.02621504,10.493109442,0 107.025645379,10.5013695331,0 107.020239382,10.5119068386,0 107.025645379,10.515041408,0 107.032725457,10.525946356,0 107.0341903,10.535874742,0 107.031911655,10.607489325,0 107.028981967,10.613836981,0 107.015798373,10.627752997,0 107.011403842,10.637884833,0 107.01465905,10.635484117,0 107.025645379,10.631048895,0 107.02532047,10.6352727214,0 107.025643345,10.6353201364,0 107.032154576,10.6363278259,0 107.040526158,10.6367929139,0 107.116697219,10.6651115992,0 107.133440383,10.6752143421,0 107.143568964,10.6862214225,0 107.145532668,10.6959365908,0 107.146359491,10.7054708929,0 107.145739374,10.7151602246,0 107.146204462,10.721748969,0 107.15101037,10.7276659199,0 107.240979039,10.7693946401,0 107.254466587,10.7738129742,0 107.266558873,10.7744330918,0 107.281028274,10.7688520368,0 107.288779738,10.7590076773,0 107.292345412,10.7470445833,0 107.289554885,10.7340221222,0 107.289399856,10.7201986763,0 107.291725295,10.7077188185,0 107.300148553,10.6964016788,0 107.312705927,10.6873841416,0 107.326658563,10.6827332634,0 107.342471552,10.6837409529,0 107.358336216,10.6913373895,0 107.423448521,10.7704798448,0 107.445979445,10.7929849311,0 107.457865025,10.8015115419,0 107.472541132,10.8012014845,0 107.482669712,10.7984109565,0 107.516569452,10.7560621206,0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",VNM-495,Bà Rịa–Vũng Tàu
"<Polygon><outerBoundaryIs><LinearRing><coordinates>106.647630243,11.3167772494,0 106.666802199,11.3190251732,0 106.677550897,11.3253038602,0 106.683752069,11.3346831317,0 106.685922479,11.3465687122,0 106.688919712,11.356723131,0 106.696206089,11.3608314067,0 106.705972935,11.3586609973,0 106.721165806,11.3457160515,0 106.725351597,11.3373186301,0 106.724576451,11.3300322527,0 106.714809605,11.3184825708,0 106.712949253,11.3117129583,0 106.718220249,11.3069070505,0 106.729382359,11.3052017282,0 106.753463576,11.3121780463,0 106.764935744,11.3209630404,0 106.772997268,11.329412136,0 106.777648147,11.3353807637,0 106.791290725,11.3353032502,0 106.811961298,11.32964468,0 106.884670038,11.2997757019,0 106.932935826,11.2850995962,0 106.964768508,11.2836268169,0 106.933866001,11.2147421332,0 106.931127151,11.1984382195,0 106.935312942,11.1882062855,0 106.944149611,11.1820826281,0 106.953916457,11.1706621365,0 106.964045038,11.1530663108,0 106.97458703,11.1224221872,0 106.975827264,11.1072034774,0 106.972519973,11.0951111922,0 106.954691604,11.0640019798,0 106.912368606,11.0294562852,0 106.902084996,11.0259681261,0 106.890457798,11.0252704941,0 106.878210484,11.0272858748,0 106.865498081,11.0334353697,0 106.854904413,11.0412643504,0 106.845912714,11.0496359325,0 106.837386102,11.0540542675,0 106.827309198,11.0555270449,0 106.814286737,11.0522714299,0 106.800747512,11.0457601989,0 106.787518345,11.034675605,0 106.784004348,11.0258906109,0 106.785244582,11.0168989121,0 106.787518345,11.007597154,0 106.786588169,10.9887352563,0 106.787518345,10.9806737335,0 106.791290725,10.972043769,0 106.797336867,10.9614242622,0 106.806018508,10.9498745794,0 106.816922235,10.9386866319,0 106.826223993,10.9269044051,0 106.832270136,10.9173442655,0 106.835990839,10.8877853458,0 106.799403925,10.8945291199,0 106.787518345,10.8916610785,0 106.749897902,10.8784060734,0 106.734601678,10.874607856,0 106.721785923,10.8753830023,0 106.712329136,10.8809640573,0 106.699254999,10.9012212181,0 106.673675165,10.9338032089,0 106.653831415,10.96623017,0 106.619053176,11.0102326523,0 106.617812942,11.0184492048,0 106.617967971,11.0256580669,0 106.616107619,11.0310065779,0 106.611146682,11.0342621929,0 106.591923049,11.033797105,0 106.583396438,11.0376986761,0 106.57409468,11.0494033885,0 106.531254917,11.1206393505,0 106.522418248,11.1305612253,0 106.513736607,11.1358322211,0 106.49833703,11.1367623971,0 106.486244745,11.1360647651,0 106.429607375,11.1242050239,0 106.421390822,11.1563994411,0 106.408213332,11.1718248565,0 106.391573521,11.1839429792,0 106.38521732,11.1898340935,0 106.381341587,11.1962678083,0 106.378861119,11.203864244,0 106.377155796,11.2126492382,0 106.373590123,11.2214859073,0 106.369559361,11.2288756375,0 106.363823277,11.236859646,0 106.352299432,11.2578661164,0 106.346718378,11.2726972518,0 106.342997675,11.289156196,0 106.341447382,11.3050466985,0 106.343307733,11.3443983018,0 106.346925083,11.3637769643,0 106.35291955,11.3813986267,0 106.378861119,11.4371833358,0 106.386922642,11.448810533,0 106.40273563,11.4641325947,0 106.412037388,11.4716256786,0 106.430847609,11.4932781033,0 106.464333938,11.5533261169,0 106.481128778,11.5388308783,0 106.495391473,11.5288056499,0 106.506398553,11.5182636583,0 106.514356724,11.5085226507,0 106.517767369,11.5005644798,0 106.519937779,11.489247341,0 106.521178013,11.4853716092,0 106.524692011,11.4818317733,0 106.530324742,11.4794546574,0 106.542882115,11.4772842471,0 106.556989781,11.4732534866,0 106.572234328,11.4663546819,0 106.601224807,11.4491981057,0 106.612541945,11.4400513782,0 106.619053176,11.4313697368,0 106.619673293,11.4242900659,0 106.618123,11.4042137723,0 106.614712356,11.3879098578,0 106.613885533,11.3792282173,0 106.615022414,11.3697455921,0 106.618278029,11.3612189804,0 106.628871698,11.3483515489,0 106.632282343,11.3412718771,0 106.633212518,11.3260790065,0 106.638276809,11.3196452908,0 106.647630243,11.3167772494,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",VNM-483,Bình Dương
"<Polygon><outerBoundaryIs><LinearRing><coordinates>107.390427281,11.7517636173,0 107.327588739,11.717812201,0 107.317615188,11.7083812517,0 107.303869257,11.6926199413,0 107.284438918,11.654896145,0 107.280563186,11.6399874944,0 107.281648391,11.6278952093,0 107.296841262,11.6088007667,0 107.303559198,11.5955199241,0 107.307383254,11.5856755646,0 107.308520136,11.5662193868,0 107.23400272,11.5282630484,0 107.140261672,11.4994017598,0 107.119177688,11.4879295923,0 107.104294875,11.475423896,0 107.095613234,11.4594558782,0 107.09003218,11.4464850939,0 107.086621535,11.4338502064,0 107.085174595,11.4163060575,0 107.083831008,11.4090196801,0 107.080213658,11.402740994,0 107.067346226,11.3871347114,0 107.057114292,11.3679627554,0 107.0465723,11.3542426623,0 107.025746698,11.3332103543,0 107.009468622,11.3218157011,0 107.001252069,11.3140383983,0 106.997686395,11.3085348585,0 106.993345575,11.2998532172,0 106.987299432,11.2945047061,0 106.964768508,11.2836268169,0 106.932935826,11.2850995962,0 106.884670038,11.2997757019,0 106.811961298,11.32964468,0 106.791290725,11.3353032502,0 106.777648147,11.3353807637,0 106.772997268,11.329412136,0 106.764935744,11.3209630404,0 106.753463576,11.3121780463,0 106.729382359,11.3052017282,0 106.718220249,11.3069070505,0 106.712949253,11.3117129583,0 106.714809605,11.3184825708,0 106.724576451,11.3300322527,0 106.725351597,11.3373186301,0 106.721165806,11.3457160515,0 106.705972935,11.3586609973,0 106.696206089,11.3608314067,0 106.688919712,11.356723131,0 106.685922479,11.3465687122,0 106.683752069,11.3346831317,0 106.677550897,11.3253038602,0 106.666802199,11.3190251732,0 106.647630243,11.3167772494,0 106.638276809,11.3196452908,0 106.633212518,11.3260790065,0 106.632282343,11.3412718771,0 106.628871698,11.3483515489,0 106.618278029,11.3612189804,0 106.615022414,11.3697455921,0 106.613885533,11.3792282173,0 106.614712356,11.3879098578,0 106.618123,11.4042137723,0 106.619673293,11.4242900659,0 106.619053176,11.4313697368,0 106.612541945,11.4400513782,0 106.601224807,11.4491981057,0 106.572234328,11.4663546819,0 106.556989781,11.4732534866,0 106.542882115,11.4772842471,0 106.530324742,11.4794546574,0 106.524692011,11.4818317733,0 106.521178013,11.4853716092,0 106.519937779,11.489247341,0 106.517767369,11.5005644798,0 106.514356724,11.5085226507,0 106.506398553,11.5182636583,0 106.495391473,11.5288056499,0 106.481128778,11.5388308783,0 106.464333938,11.5533261169,0 106.475082636,11.5561166449,0 106.479733514,11.5568142769,0 106.485314569,11.5582612168,0 106.489345331,11.5611550975,0 106.489965448,11.5735057642,0 106.487019891,11.5925743683,0 106.471361932,11.6535783963,0 106.460303176,11.6695205748,0 106.434587463,11.6784281269,0 106.426092571,11.700475566,0 106.39885909,11.746312561,0 106.397773885,11.762125549,0 106.403148234,11.775871481,0 106.411364787,11.789152323,0 106.418289429,11.803415019,0 106.419633017,11.812044983,0 106.420253133,11.830958557,0 106.421390015,11.837573141,0 106.436169474,11.86118927,0 106.438753297,11.863721416,0 106.433120565,11.888371073,0 106.403509969,11.942889709,0 106.395416197,11.9658074001,0 106.394001505,11.969813131,0 106.417462606,11.975859274,0 106.42914148,11.976841126,0 106.442060588,11.974877421,0 106.451052287,11.968469544,0 106.455134726,11.959736226,0 106.460509074,11.952914938,0 106.473738241,11.952088115,0 106.504537395,11.973378804,0 106.552441447,11.972810364,0 106.63858606,11.96113149,0 106.630627889,11.976169332,0 106.680495646,11.965058899,0 106.70157963,11.970794983,0 106.721113323,11.996374817,0 106.732792196,12.028879293,0 106.749225301,12.052340393,0 106.771962932,12.065827942,0 106.790561934,12.067408857,0 106.802968791,12.06846344,0 106.879294881,12.062727356,0 106.916295207,12.066913147,0 106.953398886,12.08107249,0 106.977686809,12.097247213,0 107.046003052,12.164374899,0 107.077577352,12.202770487,0 107.104242391,12.221218974,0 107.116231323,12.232122702,0 107.12294926,12.246230367,0 107.152508179,12.277029521,0 107.2118844,12.305709941,0 107.227824381,12.3105918802,0 107.228886753,12.2997405049,0 107.24733524,12.06531037,0 107.258083938,12.0201193301,0 107.27296675,11.994952908,0 107.32960412,11.957074083,0 107.345417108,11.9408735212,0 107.359679803,11.9182134061,0 107.367017857,11.896302599,0 107.373839146,11.8505172799,0 107.380143671,11.8334123806,0 107.388101841,11.8192788763,0 107.396628453,11.8073157824,0 107.400194126,11.7975230979,0 107.400349156,11.7853532984,0 107.390427281,11.7517636173,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",VNM-484,Bình Phước
"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>108.966156446,10.517645575,0 108.960785352,10.502875067,0 108.94019616,10.504217841,0 108.930186394,10.514553127,0 108.925954623,10.530218817,0 108.929453972,10.544826565,0 108.942556186,10.551947333,0 108.958994988,10.537543036,0 108.966156446,10.517645575,0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>108.708744745,11.5247748893,0 108.712362095,11.4973347031,0 108.715152623,11.4863017852,0 108.721508824,11.4766382919,0 108.730965611,11.4717807073,0 108.756235386,11.4652953147,0 108.762901646,11.4586032175,0 108.765382115,11.4479578723,0 108.767862583,11.4196391869,0 108.771893345,11.4077794458,0 108.778611281,11.4019658467,0 108.789308303,11.4005705846,0 108.820675897,11.4028960227,0 108.840519647,11.3996145702,0 108.867908156,11.3879873721,0 108.886304966,11.3713992385,0 108.898810663,11.3520722519,0 108.903668248,11.3379387486,0 108.905942011,11.3235210235,0 108.905964763,11.3233767507,0 108.88965905,11.330633856,0 108.87387129,11.333889065,0 108.856130405,11.333970445,0 108.838063998,11.330755927,0 108.821299675,11.323716539,0 108.78785241,11.30068594,0 108.775157097,11.288478908,0 108.766123894,11.275946356,0 108.757823113,11.25779857,0 108.745616082,11.2070987,0 108.738047722,11.189683335,0 108.72934004,11.181545315,0 108.71745853,11.179185289,0 108.700531446,11.179144598,0 108.6904403,11.181463934,0 108.669200066,11.191229559,0 108.656260613,11.192816473,0 108.646250847,11.190497137,0 108.625987175,11.181789455,0 108.615244988,11.179144598,0 108.577403191,11.179144598,0 108.571625196,11.17601146,0 108.559418165,11.162420966,0 108.531260613,11.153265692,0 108.514008009,11.138739325,0 108.500336134,11.120835679,0 108.491709832,11.104681708,0 108.481944207,11.064032294,0 108.472341342,11.053168036,0 108.447032097,11.049465236,0 108.439138217,11.046698309,0 108.403575066,11.028957424,0 108.393077019,11.027085679,0 108.376312696,11.026271877,0 108.368825717,11.022772528,0 108.362803582,11.009711005,0 108.349864129,10.963853257,0 108.344981316,10.953802802,0 108.325205925,10.951564846,0 108.3154403,10.944322007,0 108.300059441,10.912827867,0 108.293711785,10.912827867,0 108.285329623,10.943345445,0 108.258636915,10.951808986,0 108.135020379,10.927679755,0 108.106455925,10.91815827,0 108.094493035,10.902004299,0 108.089121941,10.892035223,0 108.065684441,10.867987372,0 108.060313347,10.854193427,0 108.057139519,10.842108466,0 108.042979363,10.813910223,0 108.035411004,10.772772528,0 107.998301629,10.69936758,0 107.991465691,10.69936758,0 107.980642123,10.705796617,0 107.93628991,10.71869538,0 107.919444207,10.721096096,0 107.898203972,10.719956773,0 107.882334832,10.716986395,0 107.823903842,10.692368882,0 107.782237175,10.657782294,0 107.76832116,10.650213934,0 107.731293165,10.637884833,0 107.666270379,10.603745835,0 107.644541863,10.600653387,0 107.621348504,10.592596747,0 107.586529191,10.5735193439,0 107.579097935,10.6144428572,0 107.516569452,10.7560621206,0 107.562974888,10.8018216012,0 107.577547642,10.8226988795,0 107.590776809,10.8508625353,0 107.592327102,10.8811190861,0 107.588399693,10.9117632105,0 107.578632847,10.9402369255,0 107.56917606,10.9602615422,0 107.557393833,10.9796660432,0 107.54499149,10.992145901,0 107.531348912,11.0001299104,0 107.515019159,11.0015251734,0 107.497655878,10.9994322784,0 107.476985305,11.0014476591,0 107.459777053,11.0088373892,0 107.441483596,11.0227900254,0 107.430941604,11.0380862488,0 107.436987746,11.0522714299,0 107.453420852,11.0781096465,0 107.461792434,11.0949561635,0 107.465823195,11.12164704,0 107.476985305,11.1491130637,0 107.496415643,11.1824702008,0 107.506440871,11.2104013135,0 107.511453485,11.2208657897,0 107.534139439,11.2570392932,0 107.548247105,11.289156196,0 107.569796177,11.3271642113,0 107.580234817,11.3417369651,0 107.589949986,11.3523047959,0 107.597288039,11.3575757917,0 107.601938918,11.3601337748,0 107.609535354,11.3616840684,0 107.656715936,11.3447858755,0 107.691339146,11.3284044465,0 107.726840855,11.3194902612,0 107.756348098,11.3149168974,0 108.010182733,11.3014810251,0 108.031886835,11.2942721621,0 108.045891148,11.2837043322,0 108.052557408,11.2709919303,0 108.054882847,11.2582795276,0 108.055657994,11.2435259057,0 108.054107701,11.2250515808,0 108.052557408,11.2174551459,0 108.052867466,11.2110214302,0 108.057053257,11.2050528024,0 108.066044956,11.203399156,0 108.078292271,11.2073007271,0 108.092554966,11.2186953803,0 108.118341506,11.2543004421,0 108.131829055,11.2693641224,0 108.152602981,11.2815339219,0 108.177407668,11.2885360784,0 108.219989048,11.2950473094,0 108.25052982,11.3065194769,0 108.280502151,11.3223583035,0 108.305461867,11.3397990987,0 108.324892206,11.356258043,0 108.335744257,11.3686603874,0 108.338689813,11.3793057326,0 108.336157668,11.3897702088,0 108.321274856,11.4155309111,0 108.315383742,11.4313697368,0 108.313730096,11.449043077,0 108.314660272,11.4668972843,0 108.319001093,11.4828136261,0 108.327062616,11.4949834247,0 108.341170282,11.5079283724,0 108.365716587,11.5196589223,0 108.386490513,11.5238447134,0 108.513717889,11.5277204451,0 108.535318638,11.5252399764,0 108.563999058,11.5106155458,0 108.580432164,11.5052153588,0 108.591439244,11.5095303411,0 108.599500767,11.5207699655,0 108.61133467,11.5502255315,0 108.62017134,11.564023139,0 108.666886835,11.5628345815,0 108.682699823,11.5562716745,0 108.696962518,11.5477709012,0 108.704920689,11.536712144,0 108.708744745,11.5247748893,0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",VNM-496,Bình Thuận
"<Polygon><outerBoundaryIs><LinearRing><coordinates>109.077322794,14.6724569155,0 109.081797722,14.606390692,0 109.087087436,14.596096096,0 109.088226759,14.589260158,0 109.086110873,14.585272528,0 109.076670769,14.585679429,0 109.071055535,14.575100002,0 109.064463738,14.57037995,0 109.061045769,14.563706773,0 109.067067905,14.55072663,0 109.073578321,14.57050202,0 109.074473504,14.578599351,0 109.10816491,14.488714911,0 109.125743035,14.465399481,0 109.130218946,14.451605536,0 109.129161004,14.397406317,0 109.131195509,14.383449611,0 109.136485222,14.366848049,0 109.149668816,14.338446356,0 109.181407097,14.30475495,0 109.190603061,14.291245835,0 109.194590691,14.27749258,0 109.201182488,14.236029364,0 109.190928582,14.220526434,0 109.205251498,14.186102606,0 109.239024285,14.13300202,0 109.220225457,14.135239976,0 109.212657097,14.14468008,0 109.207774285,14.156968492,0 109.197520379,14.167792059,0 109.17448978,14.17206452,0 109.172618035,14.156561591,0 109.184092644,14.136297919,0 109.215098504,14.119574286,0 109.22543379,14.103989976,0 109.25269616,14.032619533,0 109.266368035,13.920721747,0 109.275157097,13.906724351,0 109.301605665,13.885809637,0 109.30738366,13.876369533,0 109.300466342,13.797796942,0 109.303965691,13.759263414,0 109.29574629,13.755601304,0 109.269786004,13.755601304,0 109.267425977,13.766302802,0 109.273203972,13.824530341,0 109.259532097,13.874009507,0 109.251475457,13.890936591,0 109.239024285,13.879787502,0 109.236175977,13.869614976,0 109.232188347,13.83197663,0 109.221853061,13.813218492,0 109.220713738,13.806138414,0 109.232188347,13.810858466,0 109.239512566,13.787665106,0 109.246104363,13.779608466,0 109.258962436,13.77732982,0 109.247813347,13.765448309,0 109.235362175,13.756089585,0 109.226247592,13.743597723,0 109.224782748,13.722113348,0 109.236827019,13.699611721,0 109.23707116,13.698594468,0 109.237079198,13.6985648301,0 109.234500767,13.6970453958,0 109.211349725,13.6847722444,0 109.163135614,13.673300076,0 109.143860305,13.6590115421,0 109.080711705,13.5870779481,0 109.062263218,13.5742105175,0 108.977823928,13.5425587018,0 108.943562453,13.5377786325,0 108.90971439,13.5378303084,0 108.825636835,13.5575190293,0 108.821709426,13.6649026555,0 108.80760176,13.7468098012,0 108.798610061,13.7748184273,0 108.773753697,13.8204745552,0 108.728020054,13.8816852887,0 108.71577274,13.9069550637,0 108.712052037,13.9301061061,0 108.713912388,13.9560476756,0 108.71794315,13.9768732771,0 108.718873326,13.9954251164,0 108.714997593,14.0084734159,0 108.7053341,14.0223485378,0 108.675413446,14.0554731309,0 108.65913537,14.0775131292,0 108.643580764,14.1094491639,0 108.63551924,14.1524956319,0 108.634744094,14.2175304222,0 108.675671828,14.3736707635,0 108.687143996,14.4571798769,0 108.683009882,14.5268138704,0 108.666886835,14.5959569365,0 108.712052037,14.6223119171,0 108.744763218,14.6364195829,0 108.79209883,14.6663919129,0 108.814164667,14.6733423934,0 108.862533807,14.6794660508,0 108.978754104,14.6729548198,0 109.033066034,14.6817656524,0 109.050429315,14.6830058858,0 109.071409947,14.6776056988,0 109.077322794,14.6724569155,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",VNM-485,Bình Định
"<Polygon><outerBoundaryIs><LinearRing><coordinates>105.736006301,9.37989289044,0 105.751044143,9.3820891383,0 105.772903274,9.39232107236,0 105.785925734,9.39410390907,0 105.801790399,9.39069326438,0 105.823029413,9.37803253847,0 105.833364699,9.36384735827,0 105.868271391,9.25471231297,0 105.868256056,9.254706122,0 105.759938998,9.21092357,0 105.538747592,9.129339911,0 105.514170769,9.108587958,0 105.470225457,9.061957098,0 105.443614129,9.041489976,0 105.432953321,9.028306382,0 105.42855879,9.010728257,0 105.426036004,9.00800202,0 105.425431436,9.0078460649,0 105.425430943,9.00784841597,0 105.420211623,9.0331698669,0 105.413855422,9.04394440421,0 105.398042434,9.0582329372,0 105.363884312,9.06846487126,0 105.35101688,9.0738392198,0 105.340578241,9.08546641694,0 105.331121454,9.10254547789,0 105.317168817,9.15437693904,0 105.317168817,9.17375560154,0 105.318098993,9.18336741797,0 105.316703729,9.19106720649,0 105.310967645,9.19633820225,0 105.305386591,9.19781098149,0 105.299185419,9.19835358295,0 105.293139276,9.19827606949,0 105.287971633,9.20021393493,0 105.283320754,9.20517487232,0 105.281150344,9.21644033515,0 105.281046991,9.23620657038,0 105.29293257,9.26142466941,0 105.303836298,9.27803864237,0 105.313293085,9.28958832424,0 105.316858759,9.29721059839,0 105.314998407,9.3039543734,0 105.305696649,9.31364370419,0 105.294844598,9.32217031501,0 105.287248163,9.33072276514,0 105.286628046,9.33855174397,0 105.294689569,9.35059235315,0 105.302596063,9.35795624399,0 105.305076532,9.36679291406,0 105.304766473,9.37221894035,0 105.279910109,9.40580862147,0 105.294844598,9.41350840909,0 105.297790155,9.4197870961,0 105.298823684,9.42505809186,0 105.296033156,9.43009654452,0 105.282597284,9.44671051748,0 105.278359817,9.4595004337,0 105.281977167,9.47123098452,0 105.300580682,9.49823192027,0 105.310192499,9.51551768589,0 105.307401971,9.53499970118,0 105.292519159,9.58745127995,0 105.296033156,9.60031871234,0 105.306471796,9.6053571641,0 105.324300165,9.60282501946,0 105.392254673,9.58683116323,0 105.462586298,9.58745127995,0 105.533796421,9.59938853635,0 105.56929813,9.61042145429,0 105.577566359,9.4592678897,0 105.586403029,9.44019928647,0 105.599735549,9.41800425939,0 105.625625442,9.41428355634,0 105.635288934,9.41102794039,0 105.656527948,9.39596426014,0 105.671720819,9.38945303003,0 105.692391392,9.38394949028,0 105.736006301,9.37989289044,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",VNM-506,Bạc Liêu
