description,name,geometry
,강동구,"<Polygon><outerBoundaryIs><LinearRing><coordinates>127.176973,37.579455,0.0 127.176999,37.579731,0.0 127.177013,37.579879,0.0 127.177268,37.580114,0.0 127.177379,37.580217,0.0 127.17742,37.580304,0.0 127.177489,37.580452,0.0 127.177667,37.580835,0.0 127.176936,37.58071,0.0 127.175674,37.580279,0.0 127.17501,37.580052,0.0 127.173953,37.579582,0.0 127.17192,37.57942,0.0 127.170548,37.57945,0.0 127.168633,37.579303,0.0 127.168347,37.579263,0.0 127.168304,37.579263,0.0 127.16827,37.579262,0.0 127.16606,37.579585,0.0 127.166014,37.579592,0.0 127.165414,37.579559,0.0 127.164715,37.579521,0.0 127.163908,37.579053,0.0 127.162671,37.578335,0.0 127.161608,37.577823,0.0 127.16157,37.577805,0.0 127.161569,37.577804,0.0 127.15811,37.57614,0.0 127.158077,37.576125,0.0 127.158026,37.5761,0.0 127.157603,37.575901,0.0 127.153732,37.574081,0.0 127.152994,37.573734,0.0 127.14719,37.57172,0.0 127.142905,37.570665,0.0 127.1429,37.570664,0.0 127.142889,37.570661,0.0 127.142832,37.570647,0.0 127.141332,37.570277,0.0 127.133825,37.568445,0.0 127.133502,37.56831,0.0 127.133222,37.568193,0.0 127.133007,37.568105,0.0 127.13298,37.568093,0.0 127.132772,37.568008,0.0 127.132754,37.568001,0.0 127.132591,37.567934,0.0 127.132479,37.567889,0.0 127.132434,37.56787,0.0 127.132295,37.567814,0.0 127.13224,37.567792,0.0 127.132168,37.567764,0.0 127.13205,37.567717,0.0 127.131975,37.567687,0.0 127.131939,37.567673,0.0 127.131835,37.567632,0.0 127.131735,37.567593,0.0 127.131641,37.567556,0.0 127.13155,37.567521,0.0 127.131462,37.567487,0.0 127.131376,37.567454,0.0 127.122364,37.564284,0.0 127.122239,37.56424,0.0 127.120923,37.563584,0.0 127.120766,37.563506,0.0 127.120288,37.563219,0.0 127.119355,37.562658,0.0 127.118858,37.562185,0.0 127.118466,37.561813,0.0 127.117584,37.560974,0.0 127.117199,37.560567,0.0 127.11712,37.560484,0.0 127.116682,37.560021,0.0 127.115482,37.559851,0.0 127.114408,37.560066,0.0 127.113292,37.560289,0.0 127.113083,37.560331,0.0 127.113159,37.560169,0.0 127.113169,37.560171,0.0 127.113169,37.560171,0.0 127.113231,37.560181,0.0 127.113442,37.559845,0.0 127.113786,37.558836,0.0 127.113863,37.558672,0.0 127.113863,37.558671,0.0 127.113863,37.558671,0.0 127.113865,37.558667,0.0 127.11387,37.558657,0.0 127.113897,37.558599,0.0 127.113892,37.555124,0.0 127.11389,37.553864,0.0 127.11389,37.553758,0.0 127.113889,37.55333,0.0 127.113357,37.552031,0.0 127.11307,37.551331,0.0 127.112863,37.550728,0.0 127.112608,37.549982,0.0 127.112445,37.549507,0.0 127.112361,37.549069,0.0 127.112223,37.548342,0.0 127.112147,37.547943,0.0 127.112072,37.547546,0.0 127.111995,37.547387,0.0 127.111832,37.547052,0.0 127.111569,37.546509,0.0 127.111531,37.546452,0.0 127.110918,37.545523,0.0 127.110872,37.545453,0.0 127.110161,37.544375,0.0 127.109651,37.543602,0.0 127.109564,37.54347,0.0 127.113406,37.542388,0.0 127.114892,37.541966,0.0 127.117117,37.541345,0.0 127.118146,37.541037,0.0 127.118389,37.540964,0.0 127.1185,37.540931,0.0 127.11858,37.5409,0.0 127.118583,37.540899,0.0 127.118598,37.540893,0.0 127.118856,37.540794,0.0 127.119083,37.540707,0.0 127.119515,37.540465,0.0 127.119602,37.540406,0.0 127.120465,37.539811,0.0 127.120472,37.539807,0.0 127.120476,37.539805,0.0 127.120479,37.539803,0.0 127.120482,37.539801,0.0 127.120486,37.539799,0.0 127.120904,37.53956,0.0 127.120965,37.539526,0.0 127.121391,37.539282,0.0 127.121417,37.539267,0.0 127.12161,37.539157,0.0 127.121705,37.539121,0.0 127.122067,37.538984,0.0 127.122345,37.538878,0.0 127.122349,37.538877,0.0 127.122353,37.538875,0.0 127.122356,37.538874,0.0 127.122431,37.538846,0.0 127.122924,37.538645,0.0 127.123212,37.538528,0.0 127.123038,37.537978,0.0 127.122894,37.53757,0.0 127.122654,37.53689,0.0 127.122592,37.536713,0.0 127.122591,37.53671,0.0 127.122579,37.536675,0.0 127.122569,37.536647,0.0 127.122568,37.536645,0.0 127.122517,37.5365,0.0 127.122432,37.536264,0.0 127.12232,37.535952,0.0 127.122253,37.535763,0.0 127.122139,37.535446,0.0 127.122138,37.535445,0.0 127.122081,37.535286,0.0 127.122077,37.535274,0.0 127.122061,37.535228,0.0 127.121821,37.534593,0.0 127.121821,37.534591,0.0 127.121768,37.534452,0.0 127.121768,37.534451,0.0 127.121659,37.534162,0.0 127.121658,37.53416,0.0 127.121653,37.534146,0.0 127.121427,37.533547,0.0 127.121261,37.533107,0.0 127.121115,37.532626,0.0 127.12104,37.532377,0.0 127.12104,37.532376,0.0 127.120818,37.531642,0.0 127.120632,37.531026,0.0 127.120522,37.530685,0.0 127.120517,37.53067,0.0 127.1205,37.530617,0.0 127.120402,37.530319,0.0 127.120282,37.530096,0.0 127.120135,37.529823,0.0 127.120102,37.529761,0.0 127.120082,37.529728,0.0 127.120072,37.52971,0.0 127.120067,37.529703,0.0 127.119727,37.529128,0.0 127.119542,37.528815,0.0 127.119416,37.528603,0.0 127.119256,37.528324,0.0 127.119119,37.528085,0.0 127.119161,37.528066,0.0 127.120128,37.527643,0.0 127.120576,37.527447,0.0 127.120645,37.527417,0.0 127.120947,37.527282,0.0 127.121398,37.52708,0.0 127.121405,37.527076,0.0 127.122254,37.526696,0.0 127.123255,37.526246,0.0 127.123258,37.526245,0.0 127.12332,37.526217,0.0 127.124443,37.525713,0.0 127.125511,37.525234,0.0 127.125516,37.525232,0.0 127.126628,37.524732,0.0 127.12695,37.524589,0.0 127.127387,37.524395,0.0 127.127626,37.524288,0.0 127.127641,37.524281,0.0 127.127933,37.524151,0.0 127.127938,37.524149,0.0 127.128742,37.523791,0.0 127.129445,37.52348,0.0 127.129472,37.523467,0.0 127.130098,37.52319,0.0 127.131104,37.522745,0.0 127.131111,37.522742,0.0 127.13235,37.522195,0.0 127.132354,37.522193,0.0 127.132357,37.522192,0.0 127.132612,37.522079,0.0 127.133153,37.52184,0.0 127.133909,37.521541,0.0 127.133965,37.521517,0.0 127.134988,37.52108,0.0 127.13524,37.520973,0.0 127.135491,37.520866,0.0 127.135683,37.520782,0.0 127.135965,37.520659,0.0 127.136215,37.52055,0.0 127.136302,37.520512,0.0 127.136593,37.520385,0.0 127.136947,37.52023,0.0 127.137079,37.520173,0.0 127.137215,37.520113,0.0 127.13761,37.519941,0.0 127.137902,37.519814,0.0 127.138214,37.519677,0.0 127.138224,37.519673,0.0 127.138276,37.51965,0.0 127.138554,37.519525,0.0 127.138964,37.519342,0.0 127.138982,37.519333,0.0 127.139003,37.519324,0.0 127.139013,37.51932,0.0 127.139395,37.519148,0.0 127.139418,37.519138,0.0 127.140694,37.518567,0.0 127.14083,37.518506,0.0 127.143205,37.517443,0.0 127.143928,37.517195,0.0 127.144613,37.51696,0.0 127.145004,37.516909,0.0 127.14501,37.516934,0.0 127.145034,37.517039,0.0 127.144907,37.517556,0.0 127.144838,37.51803,0.0 127.144876,37.518304,0.0 127.144852,37.518577,0.0 127.144804,37.518705,0.0 127.144788,37.518951,0.0 127.144808,37.519125,0.0 127.144816,37.519189,0.0 127.144732,37.519416,0.0 127.145078,37.520264,0.0 127.14564,37.521619,0.0 127.145752,37.521879,0.0 127.1458,37.52199,0.0 127.146528,37.522018,0.0 127.146719,37.522032,0.0 127.147138,37.522061,0.0 127.147422,37.522066,0.0 127.1477,37.522071,0.0 127.148019,37.522564,0.0 127.148208,37.522824,0.0 127.148353,37.522955,0.0 127.148437,37.523031,0.0 127.148541,37.52325,0.0 127.148539,37.523298,0.0 127.148534,37.523456,0.0 127.148709,37.523669,0.0 127.148977,37.524186,0.0 127.148952,37.524306,0.0 127.149056,37.5246,0.0 127.149167,37.524775,0.0 127.149232,37.524876,0.0 127.149491,37.525142,0.0 127.149496,37.525161,0.0 127.149528,37.525281,0.0 127.149429,37.52552,0.0 127.149428,37.525631,0.0 127.149582,37.525883,0.0 127.1498,37.526102,0.0 127.150166,37.526266,0.0 127.150328,37.526369,0.0 127.150342,37.526383,0.0 127.150418,37.526466,0.0 127.150497,37.526624,0.0 127.150514,37.526643,0.0 127.150621,37.526758,0.0 127.150819,37.526971,0.0 127.151106,37.527203,0.0 127.151115,37.527227,0.0 127.151146,37.527306,0.0 127.151351,37.527491,0.0 127.151573,37.52769,0.0 127.151835,37.527848,0.0 127.151938,37.527909,0.0 127.151956,37.52794,0.0 127.152005,37.528023,0.0 127.152217,37.528143,0.0 127.152432,37.528334,0.0 127.152656,37.528558,0.0 127.152677,37.528607,0.0 127.152751,37.528777,0.0 127.152935,37.528965,0.0 127.153112,37.529092,0.0 127.153265,37.529332,0.0 127.153205,37.529579,0.0 127.153212,37.529602,0.0 127.153253,37.529725,0.0 127.153277,37.530048,0.0 127.153282,37.530107,0.0 127.153456,37.530254,0.0 127.153515,37.53033,0.0 127.153571,37.531021,0.0 127.153565,37.531146,0.0 127.153516,37.532028,0.0 127.15352,37.532487,0.0 127.153527,37.533277,0.0 127.153553,37.533997,0.0 127.153608,37.534029,0.0 127.153852,37.534172,0.0 127.15387,37.53421,0.0 127.153912,37.534298,0.0 127.153906,37.534499,0.0 127.154197,37.534652,0.0 127.154406,37.534762,0.0 127.154529,37.534895,0.0 127.154557,37.534926,0.0 127.15457,37.534948,0.0 127.154662,37.535103,0.0 127.154748,37.535224,0.0 127.154804,37.535302,0.0 127.15481,37.535316,0.0 127.154874,37.535452,0.0 127.154869,37.535544,0.0 127.154865,37.535598,0.0 127.155022,37.535816,0.0 127.155133,37.53598,0.0 127.155188,37.536061,0.0 127.155158,37.536232,0.0 127.155162,37.536239,0.0 127.155192,37.536296,0.0 127.155227,37.536363,0.0 127.155366,37.536422,0.0 127.155468,37.536444,0.0 127.155505,37.536452,0.0 127.155593,37.536523,0.0 127.15565,37.536593,0.0 127.155693,37.536646,0.0 127.155855,37.536765,0.0 127.155904,37.536801,0.0 127.155919,37.536816,0.0 127.156008,37.53691,0.0 127.156077,37.53706,0.0 127.156099,37.537108,0.0 127.156172,37.537315,0.0 127.156319,37.537384,0.0 127.156603,37.537472,0.0 127.156667,37.537525,0.0 127.156731,37.537577,0.0 127.156779,37.537641,0.0 127.156871,37.537765,0.0 127.156987,37.537941,0.0 127.157009,37.538047,0.0 127.156994,37.538367,0.0 127.157004,37.538395,0.0 127.157036,37.538481,0.0 127.157496,37.538865,0.0 127.157523,37.538932,0.0 127.157563,37.539035,0.0 127.157855,37.539291,0.0 127.157993,37.539449,0.0 127.15805,37.539515,0.0 127.1583,37.539699,0.0 127.158478,37.539881,0.0 127.158502,37.53992,0.0 127.158583,37.540056,0.0 127.158693,37.540164,0.0 127.158828,37.540296,0.0 127.159215,37.540711,0.0 127.15941,37.540848,0.0 127.159657,37.540997,0.0 127.15966,37.540999,0.0 127.159862,37.541136,0.0 127.159867,37.541139,0.0 127.159956,37.541204,0.0 127.160261,37.541474,0.0 127.160402,37.541598,0.0 127.160405,37.541601,0.0 127.160548,37.541797,0.0 127.160614,37.541888,0.0 127.160853,37.542213,0.0 127.161041,37.542546,0.0 127.161286,37.542851,0.0 127.161533,37.543132,0.0 127.16158,37.543214,0.0 127.16162,37.543283,0.0 127.161917,37.543564,0.0 127.162277,37.543843,0.0 127.162434,37.544075,0.0 127.162819,37.544607,0.0 127.163192,37.545018,0.0 127.163194,37.545018,0.0 127.163619,37.544947,0.0 127.16411,37.544864,0.0 127.164666,37.544684,0.0 127.164864,37.544662,0.0 127.16523,37.544621,0.0 127.165667,37.544442,0.0 127.165766,37.544401,0.0 127.165777,37.544397,0.0 127.165807,37.544384,0.0 127.166002,37.544318,0.0 127.166187,37.544255,0.0 127.166288,37.544294,0.0 127.166646,37.544434,0.0 127.166699,37.54463,0.0 127.166731,37.544748,0.0 127.166873,37.545136,0.0 127.166978,37.545185,0.0 127.167002,37.545197,0.0 127.167107,37.545247,0.0 127.167169,37.545276,0.0 127.167565,37.545135,0.0 127.167612,37.545118,0.0 127.168162,37.545022,0.0 127.168599,37.54519,0.0 127.168949,37.545099,0.0 127.168982,37.54509,0.0 127.168984,37.54509,0.0 127.168984,37.54509,0.0 127.168985,37.54509,0.0 127.169233,37.545026,0.0 127.169556,37.544817,0.0 127.170085,37.544867,0.0 127.170719,37.545001,0.0 127.171467,37.54527,0.0 127.171529,37.545292,0.0 127.171537,37.545295,0.0 127.17154,37.545296,0.0 127.171543,37.545297,0.0 127.17232,37.545577,0.0 127.17263,37.545521,0.0 127.173922,37.545525,0.0 127.173975,37.545525,0.0 127.174127,37.545411,0.0 127.174245,37.545323,0.0 127.174387,37.545217,0.0 127.175591,37.545215,0.0 127.175673,37.54526,0.0 127.176924,37.545945,0.0 127.177632,37.546213,0.0 127.179047,37.546641,0.0 127.179767,37.54651,0.0 127.179773,37.546509,0.0 127.180131,37.546443,0.0 127.180613,37.546098,0.0 127.1809,37.545891,0.0 127.181529,37.545214,0.0 127.183315,37.545408,0.0 127.183467,37.545675,0.0 127.183552,37.545826,0.0 127.183366,37.546016,0.0 127.183129,37.546256,0.0 127.182826,37.546564,0.0 127.182767,37.547225,0.0 127.18269,37.548097,0.0 127.182863,37.548887,0.0 127.182878,37.548959,0.0 127.18288,37.549012,0.0 127.182891,37.54931,0.0 127.182892,37.549375,0.0 127.182894,37.549464,0.0 127.182898,37.549706,0.0 127.182845,37.55004,0.0 127.182922,37.550412,0.0 127.182984,37.550432,0.0 127.182988,37.55047,0.0 127.182996,37.550605,0.0 127.183093,37.550634,0.0 127.183116,37.550661,0.0 127.183167,37.550733,0.0 127.183158,37.551345,0.0 127.183136,37.551565,0.0 127.183146,37.551686,0.0 127.182443,37.552021,0.0 127.181975,37.552351,0.0 127.181797,37.552503,0.0 127.18139,37.552852,0.0 127.18137,37.55315,0.0 127.181389,37.553235,0.0 127.181501,37.553724,0.0 127.181631,37.553743,0.0 127.181552,37.55439,0.0 127.18153,37.554574,0.0 127.181474,37.555031,0.0 127.181549,37.55535,0.0 127.181604,37.555583,0.0 127.181713,37.556046,0.0 127.181709,37.556579,0.0 127.181662,37.557105,0.0 127.181577,37.557414,0.0 127.181584,37.557616,0.0 127.181699,37.558108,0.0 127.181714,37.558173,0.0 127.181733,37.558254,0.0 127.181825,37.558636,0.0 127.181848,37.558731,0.0 127.181878,37.558858,0.0 127.181934,37.559152,0.0 127.181984,37.559413,0.0 127.181986,37.559452,0.0 127.181993,37.559592,0.0 127.182005,37.559856,0.0 127.182021,37.560219,0.0 127.181992,37.560624,0.0 127.18197,37.560942,0.0 127.181825,37.561331,0.0 127.181708,37.561515,0.0 127.18158,37.561715,0.0 127.181558,37.561749,0.0 127.181117,37.562442,0.0 127.181065,37.562557,0.0 127.181033,37.562626,0.0 127.181,37.5627,0.0 127.180968,37.562763,0.0 127.180822,37.563049,0.0 127.180524,37.563663,0.0 127.180325,37.564085,0.0 127.180243,37.564174,0.0 127.180242,37.564175,0.0 127.180222,37.564204,0.0 127.180169,37.564283,0.0 127.180123,37.564382,0.0 127.180088,37.564499,0.0 127.180075,37.564542,0.0 127.180075,37.564608,0.0 127.180069,37.56463,0.0 127.180048,37.564715,0.0 127.179974,37.564883,0.0 127.17993,37.564913,0.0 127.179851,37.564974,0.0 127.179763,37.565039,0.0 127.179756,37.565062,0.0 127.179752,37.565074,0.0 127.179729,37.56515,0.0 127.179651,37.565412,0.0 127.179575,37.565661,0.0 127.17957,37.565705,0.0 127.17957,37.565708,0.0 127.179474,37.566547,0.0 127.179474,37.566553,0.0 127.179473,37.566562,0.0 127.17947,37.566583,0.0 127.179443,37.566819,0.0 127.17944,37.566849,0.0 127.179441,37.566896,0.0 127.179444,37.567075,0.0 127.179445,37.567095,0.0 127.179448,37.567276,0.0 127.179451,37.567455,0.0 127.179453,37.56756,0.0 127.179453,37.567561,0.0 127.1794,37.567867,0.0 127.179371,37.568029,0.0 127.179348,37.568163,0.0 127.179298,37.568449,0.0 127.179277,37.568566,0.0 127.179266,37.568627,0.0 127.179255,37.568691,0.0 127.179233,37.568817,0.0 127.179117,37.569137,0.0 127.179116,37.569141,0.0 127.179111,37.569154,0.0 127.17911,37.569158,0.0 127.178967,37.569348,0.0 127.17888,37.569471,0.0 127.178849,37.569514,0.0 127.178701,37.569723,0.0 127.178668,37.569781,0.0 127.178504,37.570069,0.0 127.178451,37.570225,0.0 127.178407,37.570393,0.0 127.178405,37.570398,0.0 127.178405,37.570399,0.0 127.178393,37.570445,0.0 127.178305,37.570776,0.0 127.177823,37.571469,0.0 127.177827,37.571688,0.0 127.177834,37.572106,0.0 127.177362,37.572626,0.0 127.177256,37.572795,0.0 127.177156,37.572955,0.0 127.176946,37.573295,0.0 127.176861,37.573383,0.0 127.176655,37.573595,0.0 127.17646,37.573863,0.0 127.176209,37.574055,0.0 127.176139,37.574135,0.0 127.176059,37.574279,0.0 127.175994,37.574432,0.0 127.175817,37.574847,0.0 127.175765,37.575349,0.0 127.175762,37.575379,0.0 127.17575,37.5755,0.0 127.175614,37.576444,0.0 127.175359,37.577286,0.0 127.175461,37.578022,0.0 127.175464,37.578046,0.0 127.17551,37.578379,0.0 127.176004,37.578489,0.0 127.176626,37.578975,0.0 127.176973,37.579455,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
