geometry,adm1_cod_1,name,name_alt,woe_name,gns_name
"<Polygon><outerBoundaryIs><LinearRing><coordinates>64.3062353858,35.3972195502,0 64.3246838723,35.4017670765,0 64.3358459823,35.40272309,0 64.3721745136,35.4124640985,0 64.4157894223,35.417657579,0 64.4240059748,35.4113272161,0 64.42524621,35.4016120469,0 64.4250911804,35.3888738066,0 64.4213704774,35.366523749,0 64.4119136897,35.3361121694,0 64.4111385442,35.3261902937,0 64.4116036313,35.3105064968,0 64.4063326346,35.2740229358,0 64.4057125179,35.2572797707,0 64.4078829283,35.2444123402,0 64.4108284849,35.2396581083,0 64.41640954,35.2368159044,0 64.5119592626,35.210874335,0 64.6142269218,35.1992988138,0 64.6327270852,35.1995571971,0 64.6623376808,35.2038980169,0 64.6957206564,35.2049832225,0 64.719285109,35.2091690135,0 64.7301371598,35.2131480981,0 64.7500325871,35.1788349475,0 64.7649153993,35.1666393096,0 64.807600132,35.1442634144,0 64.814111363,35.1418862985,0 64.8204675644,35.1409044466,0 64.8455823098,35.1427131208,0 64.8578813014,35.1396642122,0 64.8679582049,35.133773098,0 64.8774149917,35.1263833678,0 64.8918327168,35.1123532172,0 64.9166890806,35.0823550479,0 64.9245955747,35.0756371123,0 64.9860388532,35.0394636088,0 64.9993713718,35.0258210309,0 65.0068127788,35.014038805,0 65.0082080419,35.005202135,0 65.0127038922,34.9945051129,0 65.0206620622,34.982309475,0 65.0378703144,34.9621556671,0 65.0446916028,34.9504251171,0 65.0473271021,34.9397280951,0 65.0454667501,34.929496161,0 65.035699904,34.895803128,0 65.0341496113,34.8851836212,0 65.0343046409,34.8758560247,0 65.036164992,34.8581051702,0 65.0353898457,34.8498627793,0 65.0291886739,34.8249805771,0 65.0242277356,34.811725572,0 65.0144092136,34.7935871447,0 65.0108435402,34.7892463241,0 65.0063476908,34.7861457377,0 65.0026269877,34.7843370635,0 64.995960728,34.7776191269,0 64.965574986,34.7653976515,0 64.787084588,34.7248574898,0 64.7209904323,34.6975464948,0 64.7087431166,34.6947301302,0 64.6985111843,34.6946784533,0 64.6904496597,34.697158922,0 64.6762903179,34.6978823925,0 64.6679187359,34.7002595084,0 64.6519507181,34.7070807968,0 64.5293742212,34.7111115592,0 64.5087036476,34.7059439153,0 64.4963013041,34.7003111843,0 64.487929722,34.6924563671,0 64.4821936382,34.6860226513,0 64.4800232279,34.6819143737,0 64.4763025248,34.6714240591,0 64.3655082539,34.6646802841,0 64.3586869654,34.6656879753,0 64.332745396,34.6751447621,0 64.3211181988,34.6780903179,0 64.3091809433,34.679898993,0 64.211254103,34.6811909042,0 64.2017973162,34.6803124051,0 64.1895500023,34.6766692164,0 64.1749255717,34.6704422062,0 64.1501208838,34.6561795108,0 64.1395788923,34.6473945184,0 64.1333777196,34.6401081411,0 64.1281067238,34.6227448593,0 64.1264014024,34.619592597,0 64.1241793152,34.6172413195,0 64.1192183778,34.6143216013,0 64.1127071468,34.6124095733,0 64.0891426942,34.6097999134,0 64.0789107601,34.6068026799,0 64.0117313979,34.5621800808,0 63.8053357284,34.511175442,0 63.7854919779,34.5093667669,0 63.7770687189,34.5115371772,0 63.7645113458,34.5189785833,0 63.7562947943,34.525179755,0 63.7267875514,34.5390290394,0 63.6503064311,34.5575292018,0 63.6351135596,34.5515605741,0 63.6187838066,34.5477106798,0 63.6077767271,34.5478657094,0 63.5500541517,34.5559272323,0 63.5319157253,34.5607331409,0 63.4907812844,34.5791041122,0 63.4805493513,34.5857962103,0 63.4661316262,34.5980435251,0 63.4330587099,34.6128229845,0 63.3602982926,34.6346304388,0 63.2766341486,34.6425886089,0 63.2442330259,34.6449140488,0 63.2332259464,34.6429503441,0 63.2248026866,34.6388679058,0 63.1891459488,34.6133655869,0 63.1733329606,34.6106525742,0 63.1109078311,34.6354055852,0 63.0786617371,34.6407799337,0 63.0494645526,34.6456375193,0 63.0361320332,34.6452241072,0 63.0342716821,34.6455858424,0 63.0325663589,34.6464126647,0 63.0314811541,34.6489448112,0 63.0328764181,34.6765141868,0 63.0262101584,34.6907510438,0 63.0209391617,34.6972622748,0 63.0173734883,34.7000269644,0 63.0141178732,34.7029466817,0 62.9991833842,34.7229454619,0 62.9946875339,34.7263302681,0 62.9895715678,34.7276480168,0 62.9708130229,34.7257359889,0 62.9330892267,34.7259426954,0 62.9247176446,34.7279063993,0 62.9126253604,34.7318854838,0 62.8994478696,34.7386034213,0 62.8882857596,34.7458381209,0 62.8793974136,34.7533312039,0 62.8725761251,34.7581887885,0 62.8662199237,34.761237698,0 62.8376945328,34.7678006049,0 62.8302014498,34.7703844264,0 62.8198144879,34.775293687,0 62.7933044777,34.7923985872,0 62.7586812678,34.8201488309,0 62.7507747737,34.8246963572,0 62.7442635436,34.8264016795,0 62.7397676942,34.8265050323,0 62.7334114928,34.8255231804,0 62.724419794,34.8251097683,0 62.7169267111,34.8256782091,0 62.6718131847,34.8413361685,0 62.6684025409,34.843454902,0 62.665560337,34.8469688995,0 62.6621496933,34.8533767768,0 62.6550183446,34.8719544545,0 62.6526929056,34.8822380645,0 62.6517627296,34.8940461288,0 62.6642167499,35.0060806341,0 62.6718131847,35.0419957552,0 62.6897965841,35.092121894,0 62.7000285182,35.1115780709,0 62.7841577493,35.2270490593,0 62.8229150743,35.3190331085,0 62.8230634291,35.3275140642,0 62.827565145,35.329317525,0 62.918205607,35.388176982,0 62.985281616,35.414583639,0 63.005538778,35.418407695,0 63.047086629,35.421353251,0 63.066827027,35.425590719,0 63.080211222,35.437062887,0 63.086257365,35.455666403,0 63.090494832,35.493545228,0 63.100726766,35.524964499,0 63.097212769,35.535454814,0 63.080572957,35.54651357,0 63.077369018,35.558760885,0 63.074940227,35.6098172,0 63.076645549,35.624700012,0 63.103155558,35.646042379,0 63.17989506,35.66645457,0 63.207696981,35.683197734,0 63.213588094,35.692292786,0 63.214414917,35.699269105,0 63.209350627,35.704488424,0 63.183925822,35.712343242,0 63.177259563,35.716890768,0 63.16325525,35.732290345,0 63.112043905,35.769910787,0 63.105687704,35.782881572,0 63.101295207,35.800554912,0 63.091321655,35.813318991,0 63.084397013,35.826083069,0 63.088634481,35.843394674,0 63.104085734,35.856468811,0 63.125273072,35.860241191,0 63.342934204,35.856262106,0 63.430215698,35.871041565,0 63.511089315,35.901840719,0 63.525920451,35.91269277,0 63.549588257,35.939047751,0 63.56343754,35.950623271,0 63.582092732,35.95904653,0 63.602298218,35.96266388,0 63.725701538,35.968865052,0 63.765905802,35.97728831,0 63.859853556,36.022091777,0 63.889825887,36.029636536,0 63.9063270609,36.0317323439,0 63.9356636896,36.0176984727,0 63.94667077,35.987674465,0 63.9474459173,35.9438011739,0 63.9435701837,35.9045529243,0 63.9262069028,35.8399573844,0 63.9175252624,35.8185375028,0 63.9150447937,35.8008900011,0 63.9164400568,35.780141913,0 63.9150447937,35.7751809765,0 63.900420363,35.7559056668,0 63.8897233419,35.7317727734,0 63.8873979019,35.7205073115,0 63.8892582539,35.7127558461,0 63.8954594256,35.7096552598,0 63.9023323909,35.7079499374,0 63.9138045593,35.7062446151,0 63.9269820492,35.7019037953,0 63.9364388369,35.6976146515,0 63.946205682,35.6916718613,0 63.9633105814,35.6777192251,0 63.9752478369,35.665394395,0 63.9885803573,35.6458865422,0 63.9971069681,35.6260427917,0 64.0012927592,35.6091962748,0 64.0057886086,35.5392263864,0 64.0053235206,35.5294595403,0 64.0040832862,35.5210879582,0 64.0011377304,35.5111919219,0 64.0011377304,35.50555919,0 64.0025329926,35.5016834582,0 64.0065637549,35.4979885927,0 64.0114213404,35.4947071401,0 64.0163822769,35.4918649362,0 64.027079299,35.4871882188,0 64.1861393567,35.4778347838,0 64.2471175472,35.4684296739,0 64.2534737486,35.4632361925,0 64.257969598,35.4572675638,0 64.2609151547,35.4511439074,0 64.2621553891,35.4455111764,0 64.2620003603,35.4406277534,0 64.2596749213,35.4360285512,0 64.258434686,35.4340131705,0 64.2517684263,35.4267267931,0 64.2511483086,35.418871975,0 64.2874768409,35.4014828565,0 64.2983288917,35.3983822702,0 64.3062353858,35.3972195502,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",AFG-1741,Badghis,Badghes|Badghisat|Badgis,Badghis,"Badghis, Wilayat-e"
"<Polygon><outerBoundaryIs><LinearRing><coordinates>67.7439066907,35.4434182813,0 67.7547587424,35.4441159124,0 67.8090706723,35.4590504015,0 67.8189925471,35.4593862982,0 67.82648563,35.4577326518,0 67.8312915378,35.4539602728,0 67.8396631199,35.4441934268,0 67.8449341156,35.439904283,0 67.8529956402,35.4360285512,0 67.8610571631,35.435201728,0 67.9605342961,35.4474490418,0 68.0007385601,35.4456662051,0 68.0885368183,35.4612208109,0 68.0857462913,35.4355117863,0 68.0897770527,35.4180451518,0 68.1048148936,35.3843004419,0 68.1060551288,35.3761355663,0 68.1048148936,35.3686941593,0 68.09706343,35.3545089791,0 68.0936527853,35.3439411483,0 68.0941178733,35.3351044782,0 68.1019210137,35.314640611,0 68.1009908378,35.3079485128,0 68.0973734884,35.3020574003,0 68.0931876974,35.2974840366,0 68.0893119647,35.2894483513,0 68.08590132,35.278854682,0 68.0801652362,35.2499158799,0 68.0773747092,35.2419318715,0 68.0703983911,35.2295553664,0 68.0676078631,35.2205119898,0 68.061096633,35.2088589543,0 68.0354651219,35.1973092724,0 68.0295740094,35.1931234814,0 68.0224426608,35.1868447944,0 68.017636753,35.1810570338,0 68.0120556989,35.1721686868,0 68.0097302589,35.1654507512,0 68.0052344086,35.1437983264,0 68.0052344086,35.1378813755,0 68.0066296726,35.1325328645,0 68.0091101422,35.1273652215,0 68.0109704933,35.122042548,0 68.0119006693,35.1161514355,0 68.0117456396,35.1101828069,0 68.0112805517,35.1039557967,0 68.0111255229,35.0980130074,0 68.0154663427,35.0644233263,0 68.0179468123,35.0567752137,0 68.0215124857,35.0523310411,0 68.0266284518,35.049359646,0 68.0570658707,35.0417115344,0 68.0604765163,35.039773668,0 68.0635771017,35.0369314641,0 68.0672978047,35.034192613,0 68.0717936542,35.0322289091,0 68.0775297379,35.0316604684,0 68.0846610856,35.0323839379,0 68.107812128,35.0369314641,0 68.1149434749,35.0370348169,0 68.1220748226,35.0356395529,0 68.1287410832,35.0327198356,0 68.1636743506,35.008276882,0 68.1684802593,35.0067524286,0 68.1734411967,35.0067007508,0 68.1777820173,35.0073208685,0 68.1839831891,35.0095946307,0 68.2365897966,34.9632408718,0 68.2494572281,34.9337336289,0 68.2503874041,34.9082571483,0 68.2534879904,34.8858295764,0 68.252247756,34.8561156279,0 68.247131789,34.8255231804,0 68.2494572281,34.8203296981,0 68.2520927273,34.8172549502,0 68.2709029481,34.8083666041,0 68.282685174,34.8003050813,0 68.1675500833,34.750954088,0 68.139128046,34.7335391302,0 68.1248653497,34.7139537622,0 68.1038847194,34.6951952173,0 68.0930326677,34.6877538112,0 68.084971144,34.6851183129,0 68.0738090349,34.6903376336,0 68.0665226584,34.6919912791,0 68.0578410179,34.6918879263,0 68.0462138199,34.6895883247,0 68.0390307962,34.6858676208,0 68.0322095069,34.6797956412,0 68.0255432471,34.671527411,0 68.0060095559,34.6530272494,0 68.0018237649,34.6479629583,0 67.9967077978,34.6354314227,0 67.9743319027,34.5959506291,0 67.9128886251,34.6017642281,0 67.7288688498,34.6447848585,0 67.7057178083,34.6480663111,0 67.6678906593,34.6439321969,0 67.6393135924,34.6444747993,0 67.6227254579,34.6466452087,0 67.603501825,34.651373603,0 67.5727543478,34.6536732046,0 67.5646928241,34.6557661005,0 67.5598869163,34.659564317,0 67.5549259781,34.6646802841,0 67.5468644552,34.6702355016,0 67.5277441752,34.677108466,0 67.5164270364,34.6799506699,0 67.5069702487,34.6811392283,0 67.5010791362,34.6805191116,0 67.4950329932,34.6788396267,0 67.4667659847,34.6645252553,0 67.4604097842,34.662354845,0 67.3727665547,34.6477045759,0 67.3171627128,34.641555081,0 67.3089461612,34.6390746123,0 67.2990242864,34.634992174,0 67.2956136409,34.6310906029,0 67.2903426451,34.620341905,0 67.3002645199,34.592514146,0 67.3108065123,34.5801118034,0 67.3407788432,34.5593895529,0 67.3463598982,34.552309882,0 67.3486853373,34.5446617703,0 67.3474451029,34.5271951357,0 67.3455847509,34.5213040233,0 67.3421741071,34.5171182322,0 67.3248108254,34.5056460638,0 67.3199532407,34.5036306831,0 67.314217157,34.5024421247,0 67.287552118,34.5000133328,0 67.281040887,34.4980496281,0 67.2749947449,34.494794013,0 67.2697237492,34.4905048692,0 67.2647628109,34.484975491,0 67.2595951679,34.4775340849,0 67.2546342296,34.4675346949,0 67.2482780291,34.4515925164,0 67.2484330587,34.4394485544,0 67.2510685571,34.4309219427,0 67.2564945816,34.4249791534,0 67.2630058117,34.4206900095,0 67.2698787779,34.4176411001,0 67.2767000673,34.4154190129,0 67.3465149269,34.4101996931,0 67.390439894,34.4119566922,0 67.4005167993,34.411362413,0 67.4096635269,34.409036974,0 67.4198954609,34.402525743,0 67.4248563983,34.3959369985,0 67.4275435726,34.3888056499,0 67.4284737486,34.3825011262,0 67.428267043,34.3760415721,0 67.4270268086,34.3708739282,0 67.4247013687,34.3668948427,0 67.4214457536,34.3638459341,0 67.4171049338,34.361572171,0 67.4133842299,34.360176907,0 67.4054777358,34.3581615263,0 67.3831535184,34.3478262404,0 67.3808280776,34.3438729924,0 67.3803629896,34.338731187,0 67.3840836926,34.3360956896,0 67.3896647476,34.3343903672,0 67.4219108416,34.3311089137,0 67.4343648619,34.3282667098,0 67.5328601422,34.2910855169,0 67.5445390162,34.2834890812,0 67.5481046887,34.2777013215,0 67.5381311379,34.2689938417,0 67.5237134128,34.2527932808,0 67.5206128274,34.2473930929,0 67.5162720067,34.2377037621,0 67.5136365093,34.2344998239,0 67.509605747,34.2316834584,0 67.429197219,34.2060261089,0 67.4220658712,34.2003675404,0 67.4155546411,34.1918667671,0 67.4093534694,34.1715579296,0 67.4093534694,34.1609900987,0 67.4133842299,34.1523084583,0 67.4313676293,34.138640042,0 67.3902848653,34.1131118837,0 67.3774174338,34.0994693059,0 67.3696142916,34.0839147001,0 67.3652734718,34.0771450876,0 67.3469800149,34.0366307643,0 67.3327173203,34.0218513049,0 67.3238806503,34.0157018091,0 67.314682245,34.0108700629,0 67.2316898937,33.9999404969,0 67.198306919,33.9920856805,0 67.1928808936,33.9884424909,0 67.1886951026,33.9847476263,0 67.1851294292,33.980665188,0 67.1775329926,33.9682628446,0 67.1742773784,33.9650072295,0 67.166991001,33.9601496449,0 67.1643555027,33.9576433378,0 67.161875034,33.9561705594,0 67.1589294782,33.9564806178,0 67.1435299012,33.9712600772,0 67.1394991389,33.9743089876,0 67.1374837582,33.975084133,0 67.1317476744,33.9755233835,0 67.122600946,33.9748774284,0 67.1063228698,33.9711567253,0 67.0961942894,33.9678494334,0 67.0395569187,33.9389623073,0 67.0335107766,33.9379287794,0 67.0260693696,33.9382129993,0 66.9883972511,33.9515196804,0 66.9832296082,33.9543618843,0 66.9815759618,33.9560672057,0 66.9790954931,33.9591161161,0 66.9765633484,33.9633019072,0 66.9733077334,33.9673843454,0 66.968346796,33.970898342,0 66.9605953306,33.9738438996,0 66.7832418151,34.0038679064,0 66.7661885916,34.003842068,0 66.7362162617,33.9992170273,0 66.7230387709,33.9945144724,0 66.7137370138,33.9896052109,0 66.7095512227,33.9862720815,0 66.7049003437,33.9839724799,0 66.692601353,33.9814403353,0 66.6665564307,33.9719577092,0 66.6446456236,33.9744381779,0 66.5872847843,34.0000955274,0 66.5300272968,34.0461392279,0 66.5197436868,34.0561644564,0 66.5158679541,34.061073717,0 66.5132324558,34.0707888862,0 66.5129223983,34.0847931992,0 66.5160229838,34.1145071477,0 66.5226892426,34.1320254582,0 66.5470805194,34.175356147,0 66.5494059593,34.1856655954,0 66.5498710473,34.1921509871,0 66.5349882342,34.2241903755,0 66.530440708,34.261113186,0 66.5319910007,34.266280829,0 66.5356083518,34.2715518248,0 66.5418095227,34.276977851,0 66.5551420431,34.2864863138,0 66.5605680676,34.288940945,0 66.57111006,34.2920415313,0 66.5754508807,34.2938760439,0 66.578551467,34.2967699238,0 66.5804118181,34.3008782014,0 66.5801017597,34.3067951523,0 66.5779313503,34.3122211786,0 66.572040236,34.3182673198,0 66.5645988299,34.3226598173,0 66.5520414567,34.3278274603,0 66.5202087748,34.3376976591,0 66.4845520361,34.3389378935,0 66.4774206893,34.3497899443,0 66.4676021673,34.360176907,0 66.4679122248,34.3648277861,0 66.468687372,34.3684968123,0 66.4870325048,34.3892190619,0 66.5483207537,34.4247724469,0 66.5577775414,34.428674018,0 66.6125545592,34.4418256703,0 66.6168953799,34.4419806991,0 66.6213912293,34.4415672879,0 66.6529138529,34.433789985,0 66.6614404637,34.4370456001,0 66.6747729841,34.4440994334,0 66.7359062033,34.4873526069,0 66.7373014673,34.49903148,0 66.7197831559,34.51164053,0 66.7155973648,34.516343085,0 66.7103263691,34.527505195,0 66.7095512227,34.5326211611,0 66.7128068378,34.5439641383,0 66.7151322768,34.5565731883,0 66.7160624528,34.5587177602,0 66.7185429224,34.5620767281,0 66.7486186052,34.5845818144,0 66.7646382989,34.6005756697,0 66.7702193539,34.6080429142,0 66.7733199403,34.6149158805,0 66.7740950866,34.6216079777,0 66.7728548523,34.6289201935,0 66.7697542659,34.6370592307,0 66.7649483582,34.6449657248,0 66.7547164241,34.6546808949,0 66.7421073751,34.6637759474,0 66.7076908707,34.6815009635,0 66.7008695823,34.6836972114,0 66.6964770847,34.6833613146,0 66.6825244494,34.6804157579,0 66.6783386584,34.6800023458,0 66.6744629248,34.6802865676,0 66.6708972514,34.6808808459,0 66.6536889992,34.6886581488,0 66.6512085314,34.6892007511,0 66.6488830906,34.6885806344,0 66.6412349789,34.6852475041,0 66.6378243351,34.6853250193,0 66.6354988952,34.6874179144,0 66.6353438664,34.6946009381,0 66.6384444518,34.6998460963,0 66.6455757987,34.7073391793,0 66.6464026219,34.7100005151,0 66.6427852716,34.7137987334,0 66.6358089544,34.7182945828,0 66.620150995,34.7255292833,0 66.6100740896,34.7314203958,0 66.6009273621,34.7387067732,0 66.5910054873,34.7521943223,0 66.586044549,34.7628396675,0 66.5770011743,34.7928636743,0 66.5717301776,34.7984447293,0 66.5422746107,34.821724962,0 66.5256348002,34.8373570831,0 66.5223791852,34.8412844917,0 66.5194336276,34.8443334012,0 66.4365963068,34.89533804,0 66.4089494159,34.9062934427,0 66.3636291848,34.9141999368,0 66.3544824564,34.9173005231,0 66.3478161967,34.9217963734,0 66.345335728,34.9239409453,0 66.3378943219,34.9317699241,0 66.3346387059,34.9363174504,0 66.3323132668,34.9420535341,0 66.3310730334,34.9492365587,0 66.3306079454,34.9573755968,0 66.3330884132,34.9836013862,0 66.3349487652,34.9908619251,0 66.3371191746,34.996778876,0 66.3400647322,35.0025666375,0 66.3442505232,35.014503893,0 66.3464209327,35.0396186393,0 66.355102574,35.0801329626,0 66.3549475444,35.086489163,0 66.3530871933,35.0923027612,0 66.349521519,35.0966177434,0 66.3403747897,35.1038266064,0 66.3371191746,35.1070822215,0 66.3354138532,35.1106478949,0 66.3351037939,35.1146528179,0 66.3399097017,35.1408527697,0 66.3417700536,35.1464855007,0 66.3482812838,35.158991197,0 66.3529321628,35.1656574567,0 66.3577380724,35.1714968942,0 66.3647660664,35.1780081243,0 66.3703471214,35.1817288273,0 66.3767033219,35.1848294127,0 66.3925163101,35.1857079128,0 66.5357117037,35.1717035997,0 66.5565373071,35.1733055693,0 66.5910054873,35.1834599881,0 66.6421651549,35.2004873722,0 66.6493481786,35.2018567978,0 66.6690369003,35.2028128122,0 66.6752380721,35.2069986032,0 66.6822143902,35.2149309348,0 66.7469132828,35.3127802599,0 66.7965743354,35.3631647811,0 66.8074263853,35.3706061872,0 66.8346081891,35.3751537144,0 66.8890751477,35.3572995062,0 66.9163603052,35.3528811711,0 67.0167676133,35.35246776,0 67.0447245617,35.3577387557,0 67.1350032904,35.3907599961,0 67.2129313497,35.4070897491,0 67.3061556333,35.4366228304,0 67.3176794776,35.4379147416,0 67.3263611181,35.4372171096,0 67.3319421731,35.4353050808,0 67.3443445166,35.4329279649,0 67.3644983254,35.4319719513,0 67.4036173847,35.4229027373,0 67.511466099,35.4589212102,0 67.5735294942,35.4693598499,0 67.5986959173,35.4696182323,0 67.7307292009,35.444503486,0 67.7439066907,35.4434182813,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",AFG-1743,Bamyan,,Bamyan,"Bamyan, Wilayat-e"
